 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,2510.548,255,25.895,24.238,25.895,24.238,0.135,1.068,0.936,1.000
2,2.232,0,16.366,27.329,16.366,27.329,0.646,1.926,0.519,0.722
3,16.651,0,17.096,26.651,17.096,26.651,0.117,1.343,0.745,0.256
4,42.229,0,17.728,26.788,17.728,26.788,0.430,1.317,0.759,0.663
5,45.834,0,17.745,26.418,17.745,26.418,0.550,1.294,0.773,0.797
6,49.953,0,18.131,26.563,18.131,26.563,0.365,1.066,0.938,0.547
7,52.700,0,19.470,26.068,19.470,26.068,0.496,1.542,0.648,0.813
8,50.812,0,20.594,25.863,20.594,25.863,0.573,1.492,0.670,0.831
9,53.215,0,21.839,25.997,21.839,25.997,0.405,1.287,0.777,0.584
10,55.790,0,23.036,25.752,23.036,25.752,0.303,1.487,0.672,0.643
11,61.283,0,23.949,25.993,23.949,25.993,0.289,1.693,0.591,0.693
12,56.477,0,23.757,26.518,23.757,26.518,0.389,1.451,0.689,0.576
13,53.558,0,23.570,26.288,23.570,26.288,0.535,1.284,0.779,0.805
14,49.267,0,23.591,26.389,23.591,26.389,0.637,1.252,0.799,0.803
15,48.580,0,23.613,26.440,23.613,26.440,0.638,1.178,0.849,0.839
16,47.035,0,23.556,26.650,23.556,26.650,0.604,1.193,0.838,0.701
17,46.005,0,23.460,26.535,23.460,26.535,0.628,1.237,0.809,0.756
18,46.864,0,23.424,26.771,23.424,26.771,0.777,1.094,0.914,0.874
19,48.237,0,22.961,26.805,22.961,26.805,0.601,1.122,0.891,0.764
20,47.035,0,22.945,27.065,22.945,27.065,0.743,1.109,0.902,0.885
21,47.035,0,22.850,27.245,22.850,27.245,0.815,1.026,0.975,0.900
22,46.349,0,22.821,27.284,22.821,27.284,0.743,1.064,0.940,0.894
23,46.177,0,22.696,27.153,22.696,27.153,0.786,1.081,0.925,0.895
24,46.692,0,22.660,27.255,22.660,27.255,0.725,1.006,0.994,0.846
25,50.125,0,22.274,27.193,22.274,27.193,0.648,1.165,0.858,0.769
26,47.379,0,22.073,27.291,22.073,27.291,0.661,1.162,0.860,0.833
27,49.953,0,21.958,27.179,21.958,27.179,0.559,1.241,0.806,0.699
28,50.640,0,21.964,27.130,21.964,27.130,0.742,1.106,0.904,0.881
29,47.894,0,21.881,27.107,21.881,27.107,0.767,1.102,0.908,0.893
30,49.095,0,22.042,27.306,22.042,27.306,0.598,1.051,0.952,0.679
31,47.207,0,22.122,27.185,22.122,27.185,0.670,1.065,0.939,0.802
