 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,2722.550,255,26.931,25.274,26.931,25.274,0.135,1.066,0.938,1.000
2,0.858,0,38.905,21.089,38.905,21.089,0.764,2.610,0.383,0.769
3,10.815,0,39.127,21.384,39.127,21.384,0.590,1.606,0.623,0.778
4,39.997,0,38.675,21.101,38.675,21.101,0.166,1.107,0.903,0.539
5,72.441,0,37.915,21.427,37.915,21.427,0.234,1.345,0.744,0.709
6,80.853,0,37.390,21.495,37.390,21.495,0.231,1.576,0.635,0.668
7,87.204,0,37.005,21.388,37.005,21.388,0.324,1.589,0.629,0.789
8,86.517,0,36.841,21.546,36.841,21.546,0.364,1.588,0.630,0.765
9,91.324,0,36.486,21.820,36.486,21.820,0.278,1.500,0.667,0.645
10,96.130,0,36.087,22.020,36.087,22.020,0.188,1.412,0.708,0.596
11,99.564,0,35.756,22.150,35.756,22.150,0.192,1.475,0.678,0.621
12,100.250,0,35.683,22.732,35.683,22.732,0.238,1.497,0.668,0.577
13,96.989,0,35.925,22.844,35.925,22.844,0.264,1.470,0.680,0.740
14,96.645,0,36.059,22.938,36.059,22.938,0.256,1.475,0.678,0.649
15,99.907,0,35.950,23.371,35.950,23.371,0.219,1.358,0.737,0.630
16,96.817,0,35.613,23.404,35.613,23.404,0.290,1.434,0.697,0.698
17,95.959,0,35.672,23.590,35.672,23.590,0.260,1.426,0.701,0.733
18,94.929,0,35.531,23.668,35.531,23.668,0.269,1.433,0.698,0.740
19,93.212,0,35.227,23.714,35.227,23.714,0.323,1.451,0.689,0.809
20,95.959,0,35.040,23.757,35.040,23.757,0.311,1.380,0.724,0.780
21,89.951,0,35.057,23.816,35.057,23.816,0.308,1.430,0.700,0.692
22,89.092,0,34.790,24.084,34.790,24.084,0.266,1.447,0.691,0.735
23,91.152,0,34.884,24.368,34.884,24.368,0.387,1.432,0.698,0.705
24,93.555,0,34.931,24.601,34.931,24.601,0.334,1.365,0.733,0.669
25,89.436,0,34.663,24.876,34.663,24.876,0.340,1.381,0.724,0.770
26,93.384,0,34.796,25.195,34.796,25.195,0.403,1.375,0.727,0.799
27,90.637,0,35.015,25.081,35.015,25.081,0.367,1.416,0.706,0.747
28,86.346,0,34.672,25.148,34.672,25.148,0.390,1.511,0.662,0.791
29,85.144,0,34.497,25.097,34.497,25.097,0.452,1.488,0.672,0.752
30,85.487,0,34.557,25.125,34.557,25.125,0.435,1.458,0.686,0.755
31,86.002,0,34.688,25.246,34.688,25.246,0.397,1.438,0.696,0.784
