 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,4.463,0,24.859,22.341,24.859,22.341,0.227,2.410,0.415,0.051
2,19.741,0,26.219,22.995,26.219,22.995,0.124,1.645,0.608,0.171
3,43.945,0,25.521,23.123,25.521,23.123,0.169,1.074,0.931,0.159
4,48.065,0,27.037,22.595,27.037,22.595,0.234,1.139,0.878,0.409
5,58.880,0,27.515,21.365,27.515,21.365,0.250,1.385,0.722,0.432
6,60.596,0,27.411,20.346,27.411,20.346,0.257,1.372,0.729,0.502
7,62.141,0,28.492,20.246,28.492,20.246,0.192,1.236,0.809,0.429
8,69.695,0,29.406,20.348,29.406,20.348,0.187,1.142,0.876,0.541
9,70.896,0,29.616,20.675,29.616,20.675,0.187,1.144,0.874,0.650
10,70.896,0,30.091,21.188,30.091,21.188,0.210,1.163,0.860,0.681
11,68.321,0,29.701,21.181,29.701,21.181,0.176,1.294,0.773,0.571
12,65.575,0,30.424,21.689,30.424,21.689,0.181,1.057,0.946,0.472
13,60.940,0,30.435,21.352,30.435,21.352,0.244,1.172,0.853,0.325
14,67.291,0,29.919,21.228,29.919,21.228,0.158,1.228,0.814,0.351
15,69.523,0,29.993,22.311,29.993,22.311,0.213,1.132,0.883,0.380
16,63.686,0,30.118,21.958,30.118,21.958,0.373,1.276,0.784,0.793
17,57.335,0,29.982,22.798,29.982,22.798,0.298,1.164,0.859,0.224
18,51.670,0,29.789,23.410,29.789,23.410,0.541,1.139,0.878,0.410
19,52.528,0,29.019,24.303,29.019,24.303,0.481,1.476,0.677,0.540
20,51.327,0,28.786,24.340,28.786,24.340,0.358,1.536,0.651,0.515
21,41.199,0,28.875,24.155,28.875,24.155,0.518,1.359,0.736,0.458
22,39.825,0,28.790,23.923,28.790,23.923,0.434,1.186,0.843,0.310
23,40.169,0,28.820,24.018,28.820,24.018,0.466,1.071,0.934,0.641
24,41.027,0,28.690,23.900,28.690,23.900,0.574,1.138,0.878,0.574
25,41.714,0,28.712,24.490,28.712,24.490,0.541,1.221,0.819,0.489
26,47.207,0,28.274,24.837,28.274,24.837,0.390,1.229,0.814,0.236
27,48.580,0,28.318,24.940,28.318,24.940,0.346,1.256,0.796,0.350
28,44.804,0,28.232,24.776,28.232,24.776,0.586,1.093,0.915,0.536
29,43.774,0,28.027,25.125,28.027,25.125,0.547,1.375,0.727,0.504
30,42.572,0,28.371,24.980,28.371,24.980,0.474,1.385,0.722,0.588
31,37.766,0,27.963,25.507,27.963,25.507,0.572,1.020,0.981,0.593
