 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,2510.548,255,25.895,24.238,25.895,24.238,0.135,1.068,0.936,1.000
2,2510.548,255,25.895,24.238,25.895,24.238,0.135,1.068,0.936,1.000
3,2510.548,255,25.895,24.238,25.895,24.238,0.135,1.068,0.936,1.000
4,2510.548,255,25.895,24.238,25.895,24.238,0.135,1.068,0.936,1.000
5,2510.548,255,25.895,24.238,25.895,24.238,0.135,1.068,0.936,1.000
6,2510.548,255,25.895,24.238,25.895,24.238,0.135,1.068,0.936,1.000
7,0.343,0,34.803,27.138,34.803,27.138,0.785,23.580,0.042,0.111
8,0.858,0,34.679,23.906,34.679,23.906,0.873,1.882,0.531,0.714
9,6.523,0,34.945,24.434,34.945,24.434,0.717,2.390,0.418,0.235
10,18.368,0,33.798,24.764,33.798,24.764,0.103,1.316,0.760,0.120
11,46.177,0,33.062,24.384,33.062,24.384,0.251,1.120,0.893,0.433
12,55.790,0,32.747,25.543,32.747,25.543,0.412,1.043,0.959,0.755
13,57.850,0,32.056,27.045,32.056,27.045,0.440,1.159,0.863,0.811
14,57.850,0,31.711,26.673,31.711,26.673,0.480,1.318,0.759,0.630
15,55.618,0,31.552,26.239,31.552,26.239,0.382,1.250,0.800,0.670
16,51.498,0,31.247,27.039,31.247,27.039,0.721,1.235,0.810,0.872
17,48.580,0,30.494,27.402,30.494,27.402,0.707,1.086,0.921,0.859
18,45.834,0,29.945,28.040,29.945,28.040,0.729,1.072,0.933,0.714
19,42.744,0,29.373,28.328,29.373,28.328,0.585,1.108,0.902,0.524
20,42.400,0,29.557,28.508,29.557,28.508,0.471,1.310,0.764,0.555
21,42.915,0,29.254,29.064,29.254,29.064,0.730,1.035,0.966,0.855
22,42.572,0,28.713,29.089,28.713,29.089,0.677,1.234,0.810,0.557
23,42.744,0,27.607,30.118,27.607,30.118,0.502,1.390,0.720,0.455
24,44.632,0,27.634,30.188,27.634,30.188,0.496,1.204,0.830,0.664
25,42.057,0,28.318,30.896,28.318,30.896,0.414,1.213,0.824,0.754
26,43.259,0,27.432,31.197,27.432,31.197,0.518,1.546,0.647,0.661
27,46.864,0,27.481,31.321,27.481,31.321,0.484,1.381,0.724,0.569
28,45.147,0,27.368,31.837,27.368,31.837,0.457,1.461,0.684,0.778
29,42.744,0,26.900,32.409,26.900,32.409,0.485,2.123,0.471,0.792
30,43.430,0,27.020,33.142,27.020,33.142,0.521,1.898,0.527,0.753
31,41.885,0,27.041,33.246,27.041,33.246,0.468,1.852,0.540,0.734
