 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,4.807,0,16.440,18.141,16.440,18.141,0.867,1.181,0.847,0.824
2,12.188,0,16.278,19.056,16.278,19.056,0.197,1.375,0.727,0.221
3,31.757,0,17.427,18.495,17.427,18.495,0.098,1.391,0.719,0.250
4,40.684,0,17.248,18.603,17.248,18.603,0.143,1.113,0.898,0.345
5,43.087,0,16.232,18.680,16.232,18.680,0.172,1.104,0.906,0.414
6,52.013,0,16.955,18.839,16.955,18.839,0.226,1.343,0.745,0.540
7,54.245,0,17.096,19.152,17.096,19.152,0.150,1.206,0.830,0.387
8,54.073,0,17.657,19.475,17.657,19.475,0.176,1.125,0.889,0.556
9,61.626,0,16.882,18.808,16.882,18.808,0.251,1.160,0.862,0.673
10,58.880,0,18.887,19.198,18.887,19.198,0.357,1.231,0.812,0.685
11,60.253,0,18.141,18.532,18.141,18.532,0.386,1.025,0.975,0.682
12,57.507,0,17.602,18.918,17.602,18.918,0.499,1.118,0.895,0.737
13,62.656,0,17.152,19.361,17.152,19.361,0.273,1.083,0.923,0.728
14,55.275,0,16.812,19.055,16.812,19.055,0.514,1.043,0.959,0.760
15,49.782,0,16.656,19.040,16.656,19.040,0.408,1.055,0.948,0.455
16,48.580,0,16.645,19.263,16.645,19.263,0.620,1.151,0.869,0.783
17,41.542,0,17.069,19.192,17.069,19.192,0.639,1.153,0.867,0.618
18,44.460,0,17.737,18.472,17.737,18.472,0.393,1.347,0.742,0.517
19,41.027,0,17.030,17.392,17.030,17.392,0.626,1.232,0.811,0.795
20,41.714,0,16.910,17.670,16.910,17.670,0.536,1.216,0.823,0.786
21,46.692,0,16.637,17.217,16.637,17.217,0.201,1.066,0.938,0.392
22,50.812,0,16.668,18.069,16.668,18.069,0.292,1.173,0.853,0.769
23,51.498,0,16.955,18.038,16.955,18.038,0.316,1.097,0.912,0.638
24,54.073,0,16.717,18.178,16.717,18.178,0.312,1.197,0.835,0.599
25,52.528,0,17.358,17.883,17.358,17.883,0.490,1.055,0.948,0.768
26,54.760,0,17.024,18.341,17.024,18.341,0.312,1.418,0.705,0.498
27,53.902,0,17.572,17.729,17.572,17.729,0.425,1.201,0.833,0.783
28,54.932,0,16.599,17.868,16.599,17.868,0.623,1.308,0.764,0.874
29,53.215,0,16.450,18.198,16.450,18.198,0.464,1.411,0.709,0.818
30,56.305,0,16.565,18.492,16.565,18.492,0.331,1.171,0.854,0.526
31,45.319,0,16.419,18.852,16.419,18.852,0.785,1.201,0.833,0.884
