 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,2450.295,255,24.238,25.274,24.238,25.274,0.135,1.043,0.959,1.000
2,3.262,0,29.973,25.415,29.973,25.415,1.000,1.161,0.861,0.884
3,6.008,0,30.737,26.878,30.737,26.878,0.537,5.640,0.177,0.072
4,12.875,0,29.326,26.044,29.326,26.044,0.284,1.275,0.784,0.510
5,21.801,0,29.376,26.701,29.376,26.701,0.578,1.454,0.688,0.770
6,25.749,0,30.218,26.931,30.218,26.931,0.568,1.447,0.691,0.794
7,26.779,0,29.746,26.803,29.746,26.803,0.420,1.105,0.905,0.757
8,31.242,0,30.637,25.799,30.637,25.799,0.421,1.273,0.786,0.724
9,35.191,0,31.736,25.766,31.736,25.766,0.456,1.230,0.813,0.709
10,35.191,0,31.083,26.105,31.083,26.105,0.433,1.232,0.812,0.670
11,39.310,0,30.480,25.785,30.480,25.785,0.383,1.292,0.774,0.681
12,40.855,0,30.604,25.230,30.604,25.230,0.513,1.496,0.669,0.793
13,41.370,0,30.504,24.150,30.504,24.150,0.451,1.946,0.514,0.717
14,48.580,0,30.641,24.555,30.641,24.555,0.300,1.237,0.808,0.299
15,44.975,0,31.806,24.551,31.806,24.551,0.238,1.206,0.829,0.674
16,49.953,0,31.926,25.344,31.926,25.344,0.458,1.059,0.944,0.777
17,46.520,0,31.504,25.684,31.504,25.684,0.422,1.294,0.773,0.729
18,53.043,0,31.354,25.069,31.354,25.069,0.359,1.408,0.710,0.696
19,51.498,0,30.629,25.199,30.629,25.199,0.474,1.153,0.868,0.684
20,51.155,0,28.495,24.609,28.495,24.609,0.472,1.210,0.826,0.214
21,51.327,0,28.086,23.398,28.086,23.398,0.402,1.474,0.678,0.608
22,49.782,0,28.112,22.386,28.112,22.386,0.451,1.715,0.583,0.757
23,45.834,0,28.057,22.669,28.057,22.669,0.354,1.449,0.690,0.265
24,45.490,0,29.044,24.020,29.044,24.020,0.417,1.071,0.934,0.673
25,45.147,0,29.400,24.159,29.400,24.159,0.576,1.318,0.759,0.844
26,44.289,0,29.206,23.083,29.206,23.083,0.379,1.947,0.513,0.137
27,43.259,0,29.297,23.317,29.297,23.317,0.426,1.089,0.919,0.733
28,42.057,0,29.614,24.146,29.614,24.146,0.525,1.100,0.909,0.848
29,42.744,0,30.344,25.001,30.344,25.001,0.616,1.084,0.922,0.854
30,40.855,0,30.160,25.402,30.160,25.402,0.673,1.302,0.768,0.684
31,41.885,0,31.103,25.498,31.103,25.498,0.429,1.126,0.888,0.722
