 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,2450.295,255,24.238,25.274,24.238,25.274,0.135,1.043,0.959,1.000
2,2.575,0,31.171,22.553,31.171,22.553,0.333,6.465,0.155,0.081
3,1.030,0,31.350,19.542,31.350,19.542,0.348,1.738,0.575,0.214
4,4.463,0,29.576,18.899,29.576,18.899,0.237,2.623,0.381,0.209
5,9.785,0,29.515,18.539,29.515,18.539,0.115,1.214,0.824,0.136
6,32.959,0,29.261,20.148,29.261,20.148,0.099,1.196,0.836,0.141
7,43.430,0,28.021,19.616,28.021,19.616,0.236,1.285,0.778,0.508
8,52.185,0,26.656,20.787,26.656,20.787,0.251,1.346,0.743,0.596
9,50.468,0,25.980,21.297,25.980,21.297,0.239,1.075,0.931,0.432
10,55.790,0,25.759,22.129,25.759,22.129,0.185,1.323,0.756,0.416
11,55.962,0,25.467,22.185,25.467,22.185,0.219,1.226,0.816,0.471
12,59.395,0,24.877,22.711,24.877,22.711,0.188,1.321,0.757,0.604
13,65.746,0,24.265,22.764,24.265,22.764,0.266,1.339,0.747,0.589
14,63.858,0,23.835,23.573,23.835,23.573,0.278,1.287,0.777,0.712
15,64.201,0,23.750,24.286,23.750,24.286,0.351,1.577,0.634,0.758
16,67.463,0,23.509,24.418,23.509,24.418,0.364,1.394,0.718,0.524
17,65.060,0,23.737,24.605,23.737,24.605,0.334,1.334,0.750,0.716
18,60.940,0,23.535,24.850,23.535,24.850,0.452,1.344,0.744,0.787
19,58.708,0,23.067,25.198,23.067,25.198,0.482,1.358,0.736,0.805
20,60.253,0,23.217,25.507,23.217,25.507,0.452,1.356,0.738,0.793
21,59.567,0,23.022,25.912,23.022,25.912,0.455,1.196,0.836,0.820
22,55.618,0,23.151,25.894,23.151,25.894,0.479,1.386,0.721,0.847
23,53.043,0,23.350,26.202,23.350,26.202,0.551,1.249,0.801,0.852
24,55.103,0,23.138,26.305,23.138,26.305,0.483,1.379,0.725,0.342
25,55.103,0,23.057,27.262,23.057,27.262,0.672,1.205,0.830,0.882
26,54.760,0,23.058,27.343,23.058,27.343,0.638,1.260,0.793,0.862
27,52.357,0,22.904,27.747,22.904,27.747,0.721,1.367,0.732,0.901
28,52.700,0,22.857,28.123,22.857,28.123,0.522,1.367,0.731,0.839
29,55.962,0,23.302,28.315,23.302,28.315,0.658,1.273,0.785,0.859
30,56.820,0,22.855,29.038,22.855,29.038,0.495,1.362,0.734,0.845
31,50.468,0,22.854,29.026,22.854,29.026,0.488,1.338,0.747,0.825
