 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,10.128,0,18.795,23.915,18.795,23.915,0.143,2.531,0.395,0.187
2,46.177,0,20.039,23.700,20.039,23.700,0.123,1.369,0.731,0.284
3,86.346,0,20.515,23.409,20.515,23.409,0.127,1.343,0.745,0.402
4,95.272,0,20.850,24.058,20.850,24.058,0.162,1.340,0.746,0.589
5,106.087,0,21.360,24.234,21.360,24.234,0.276,1.221,0.819,0.716
6,111.752,0,21.731,23.905,21.731,23.905,0.221,1.304,0.767,0.689
7,101.452,0,22.809,24.166,22.809,24.166,0.163,1.181,0.847,0.627
8,112.610,0,23.903,23.479,23.903,23.479,0.125,1.208,0.828,0.583
9,106.087,0,23.530,24.020,23.530,24.020,0.133,1.251,0.799,0.530
10,110.378,0,23.131,24.938,23.131,24.938,0.142,1.128,0.887,0.590
11,104.713,0,23.118,24.770,23.118,24.770,0.175,1.057,0.946,0.705
12,102.654,0,23.214,25.138,23.214,25.138,0.185,1.034,0.967,0.679
13,104.198,0,24.023,24.934,24.023,24.934,0.194,1.086,0.921,0.553
14,99.907,0,24.154,24.730,24.154,24.730,0.256,1.069,0.935,0.668
15,101.109,0,24.244,25.026,24.244,25.026,0.195,1.159,0.863,0.597
16,97.847,0,24.222,25.514,24.222,25.514,0.242,1.269,0.788,0.632
17,91.839,0,23.836,25.346,23.836,25.346,0.272,1.321,0.757,0.508
18,87.719,0,23.750,25.357,23.750,25.357,0.233,1.250,0.800,0.501
19,78.964,0,23.422,24.985,23.422,24.985,0.291,1.222,0.818,0.593
20,77.248,0,23.205,25.111,23.205,25.111,0.292,1.293,0.774,0.526
21,77.419,0,22.840,25.304,22.840,25.304,0.260,1.152,0.868,0.607
22,78.106,0,22.287,25.724,22.287,25.724,0.362,1.187,0.842,0.656
23,76.046,0,21.989,25.368,21.989,25.368,0.428,1.327,0.753,0.642
24,77.591,0,22.144,25.518,22.144,25.518,0.343,1.261,0.793,0.567
25,76.733,0,22.014,25.424,22.014,25.424,0.392,1.297,0.771,0.696
26,75.016,0,21.895,25.332,21.895,25.332,0.454,1.298,0.770,0.766
27,76.046,0,22.008,25.301,22.008,25.301,0.404,1.353,0.739,0.731
28,76.046,0,21.932,25.234,21.932,25.234,0.394,1.334,0.749,0.750
29,73.814,0,21.704,25.416,21.704,25.416,0.416,1.358,0.736,0.725
30,75.531,0,21.876,25.371,21.876,25.371,0.407,1.315,0.760,0.614
31,72.956,0,21.759,25.231,21.759,25.231,0.450,1.411,0.709,0.625
