 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,1252.785,255,18.437,16.987,18.437,16.987,0.135,1.085,0.921,1.000
2,0.515,0,16.504,17.471,16.504,17.471,0.754,5.779,0.173,0.462
3,15.278,0,16.957,15.882,16.957,15.882,0.182,1.864,0.536,0.326
4,31.414,0,16.692,15.705,16.692,15.705,0.195,1.165,0.859,0.520
5,44.117,0,16.427,15.461,16.427,15.461,0.407,1.281,0.780,0.631
6,47.207,0,16.449,15.715,16.449,15.715,0.480,1.185,0.844,0.707
7,47.207,0,16.778,15.775,16.778,15.775,0.416,1.195,0.837,0.724
8,56.992,0,16.499,16.251,16.499,16.251,0.314,1.079,0.927,0.597
9,58.537,0,16.024,16.660,16.024,16.660,0.373,1.167,0.857,0.648
10,58.708,0,16.310,16.446,16.310,16.446,0.483,1.275,0.785,0.718
11,60.253,0,16.048,16.545,16.048,16.545,0.418,1.252,0.799,0.706
12,59.738,0,16.123,16.622,16.123,16.622,0.439,1.121,0.892,0.597
13,59.567,0,15.921,16.649,15.921,16.649,0.484,1.227,0.815,0.814
14,58.022,0,15.957,16.889,15.957,16.889,0.609,1.136,0.880,0.863
15,53.902,0,15.732,17.112,15.732,17.112,0.677,1.099,0.910,0.875
16,51.155,0,15.423,17.301,15.423,17.301,0.620,1.055,0.948,0.795
17,44.289,0,15.611,17.393,15.611,17.393,0.710,1.055,0.948,0.826
18,39.825,0,15.551,17.376,15.551,17.376,0.588,1.035,0.966,0.671
19,39.997,0,15.233,17.374,15.233,17.374,0.542,1.126,0.888,0.410
20,39.654,0,15.514,17.426,15.514,17.426,0.737,1.086,0.921,0.717
21,35.362,0,16.742,17.625,16.742,17.625,0.640,1.068,0.936,0.792
22,32.444,0,16.692,17.508,16.692,17.508,0.650,1.287,0.777,0.799
23,32.101,0,15.949,17.695,15.949,17.695,0.680,1.197,0.835,0.822
24,32.616,0,15.731,17.794,15.731,17.794,0.528,1.184,0.845,0.516
25,30.727,0,15.549,18.120,15.549,18.120,0.815,1.231,0.813,0.744
26,30.727,0,15.049,18.278,15.049,18.278,0.808,1.194,0.837,0.873
27,28.839,0,14.592,18.590,14.592,18.590,0.624,1.163,0.860,0.743
28,29.354,0,14.461,18.902,14.461,18.902,0.622,1.147,0.872,0.694
29,29.526,0,14.390,18.991,14.390,18.991,0.544,1.139,0.878,0.854
30,29.869,0,14.415,18.899,14.415,18.899,0.673,1.346,0.743,0.715
31,28.152,0,14.196,19.314,14.196,19.314,0.834,1.098,0.911,0.906
