 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,4.978,0,33.896,17.723,33.896,17.723,0.184,1.806,0.554,0.197
2,24.891,0,34.810,17.786,34.810,17.786,0.200,1.369,0.730,0.584
3,36.907,0,34.551,17.853,34.551,17.853,0.230,1.386,0.721,0.629
4,54.245,0,33.193,17.614,33.193,17.614,0.456,1.180,0.848,0.724
5,62.656,0,31.739,17.017,31.739,17.017,0.216,1.061,0.943,0.547
6,69.008,0,30.299,17.417,30.299,17.417,0.201,1.216,0.822,0.647
7,69.180,0,29.635,17.027,29.635,17.027,0.224,1.132,0.883,0.692
8,67.120,0,28.984,18.048,28.984,18.048,0.284,1.187,0.843,0.634
9,67.806,0,28.730,20.457,28.730,20.457,0.330,1.399,0.715,0.499
10,72.098,0,28.569,22.662,28.569,22.662,0.222,1.811,0.552,0.581
11,68.321,0,27.734,24.905,27.734,24.905,0.159,2.213,0.452,0.391
12,78.278,0,27.115,26.751,27.115,26.751,0.131,2.490,0.402,0.415
13,82.397,0,26.819,27.920,26.819,27.920,0.137,2.598,0.385,0.348
14,85.316,0,27.274,28.373,27.274,28.373,0.134,2.488,0.402,0.357
15,89.436,0,28.105,29.230,28.105,29.230,0.140,2.740,0.365,0.433
16,84.629,0,28.062,28.967,28.062,28.967,0.171,2.654,0.377,0.407
17,84.457,0,28.029,29.110,28.029,29.110,0.144,2.727,0.367,0.424
18,83.599,0,28.078,28.588,28.078,28.588,0.191,2.507,0.399,0.442
19,81.539,0,27.629,28.590,27.629,28.590,0.176,2.712,0.369,0.418
20,83.771,0,27.461,28.768,27.461,28.768,0.194,2.866,0.349,0.491
21,79.136,0,27.345,28.789,27.345,28.789,0.210,2.956,0.338,0.517
22,75.016,0,27.056,28.811,27.056,28.811,0.202,2.557,0.391,0.396
23,77.763,0,27.390,27.961,27.390,27.961,0.207,2.639,0.379,0.414
24,73.643,0,27.113,28.460,27.113,28.460,0.214,2.384,0.419,0.401
25,73.299,0,27.133,27.965,27.133,27.965,0.210,2.680,0.373,0.514
26,76.561,0,26.884,27.767,26.884,27.767,0.171,2.793,0.358,0.428
27,72.784,0,26.888,28.393,26.888,28.393,0.192,2.632,0.380,0.522
28,72.098,0,26.940,28.448,26.940,28.448,0.204,2.639,0.379,0.482
29,69.180,0,26.648,28.042,26.648,28.042,0.197,2.697,0.371,0.479
30,65.231,0,26.737,28.019,26.737,28.019,0.186,2.708,0.369,0.409
31,67.806,0,26.633,27.960,26.633,27.960,0.220,2.498,0.400,0.495
