 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,33.646,0,21.014,23.018,21.014,23.018,0.397,1.278,0.783,0.627
2,25.749,0,21.191,22.973,21.191,22.973,0.692,1.086,0.921,0.836
3,29.697,0,21.522,23.045,21.522,23.045,0.712,1.161,0.861,0.836
4,44.804,0,21.714,23.050,21.714,23.050,0.510,1.145,0.873,0.753
5,43.602,0,21.499,22.717,21.499,22.717,0.544,1.052,0.951,0.836
6,41.199,0,21.091,22.800,21.091,22.800,0.541,1.021,0.979,0.847
7,43.430,0,20.763,22.605,20.763,22.605,0.490,1.127,0.887,0.433
8,41.714,0,20.649,21.578,20.649,21.578,0.725,1.037,0.964,0.885
9,42.744,0,20.174,21.336,20.174,21.336,0.692,1.068,0.936,0.866
10,40.169,0,20.141,21.339,20.141,21.339,0.821,1.028,0.972,0.900
11,45.147,0,19.590,21.038,19.590,21.038,0.598,1.203,0.831,0.823
12,40.512,0,19.826,20.876,19.826,20.876,0.819,1.214,0.824,0.894
13,44.289,0,19.587,20.875,19.587,20.875,0.740,1.306,0.765,0.890
14,39.310,0,19.049,20.104,19.049,20.104,0.497,1.250,0.800,0.592
15,37.594,0,18.906,19.860,18.906,19.860,0.706,1.237,0.808,0.871
16,36.049,0,18.481,19.803,18.481,19.803,0.843,1.218,0.821,0.907
17,35.877,0,17.912,19.395,17.912,19.395,0.638,1.355,0.738,0.680
18,34.332,0,18.073,19.479,18.073,19.479,0.758,1.143,0.875,0.687
19,38.795,0,18.061,19.686,18.061,19.686,0.539,1.058,0.945,0.451
20,35.191,0,18.029,19.579,18.029,19.579,0.761,1.100,0.909,0.889
21,34.332,0,17.646,19.131,17.646,19.131,0.827,1.153,0.867,0.885
22,35.362,0,17.621,19.644,17.621,19.644,0.603,1.168,0.856,0.674
23,35.019,0,17.430,19.619,17.430,19.619,0.844,1.340,0.747,0.905
24,32.444,0,17.780,19.606,17.780,19.606,0.716,1.169,0.856,0.809
25,30.899,0,18.067,19.570,18.067,19.570,0.866,1.197,0.835,0.914
26,28.324,0,17.636,19.301,17.636,19.301,0.889,1.201,0.832,0.932
27,28.496,0,17.619,19.605,17.619,19.605,0.865,1.311,0.763,0.905
28,28.324,0,17.619,19.444,17.619,19.444,0.880,1.190,0.841,0.912
29,30.384,0,17.801,19.521,17.801,19.521,0.880,1.157,0.864,0.908
30,29.182,0,17.709,19.451,17.709,19.451,0.644,1.223,0.818,0.744
31,29.011,0,17.690,19.396,17.690,19.396,0.535,1.259,0.794,0.498
