 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,7.896,0,29.957,16.195,29.957,16.195,0.748,1.600,0.625,0.829
2,23.174,0,27.534,16.811,27.534,16.811,0.360,1.523,0.657,0.640
3,36.564,0,25.669,16.545,25.669,16.545,0.301,1.123,0.890,0.614
4,46.005,0,24.770,17.405,24.770,17.405,0.352,1.154,0.867,0.596
5,47.722,0,23.709,17.114,23.709,17.114,0.455,1.291,0.774,0.794
6,46.005,0,23.094,17.333,23.094,17.333,0.648,1.421,0.704,0.839
7,46.692,0,23.200,17.586,23.200,17.586,0.374,1.158,0.863,0.646
8,50.640,0,23.020,17.904,23.020,17.904,0.471,1.276,0.784,0.745
9,48.923,0,22.919,17.947,22.919,17.947,0.522,1.090,0.918,0.763
10,52.185,0,22.715,18.494,22.715,18.494,0.491,1.059,0.944,0.676
11,50.983,0,21.833,18.931,21.833,18.931,0.453,1.135,0.881,0.642
12,47.894,0,21.547,18.506,21.547,18.506,0.514,1.202,0.832,0.779
13,52.700,0,21.562,18.501,21.562,18.501,0.465,1.083,0.924,0.696
14,50.812,0,21.095,18.304,21.095,18.304,0.420,1.125,0.889,0.693
15,53.387,0,20.830,18.432,20.830,18.432,0.425,1.118,0.894,0.717
16,54.245,0,20.907,18.665,20.907,18.665,0.410,1.167,0.857,0.738
17,48.923,0,20.741,18.389,20.741,18.389,0.383,1.228,0.814,0.603
18,54.417,0,20.312,18.450,20.312,18.450,0.317,1.088,0.919,0.690
19,51.327,0,20.185,18.774,20.185,18.774,0.354,1.100,0.909,0.623
20,52.700,0,20.019,18.876,20.019,18.876,0.429,1.229,0.814,0.682
21,54.932,0,19.571,19.239,19.571,19.239,0.390,1.089,0.918,0.736
22,54.932,0,19.266,18.977,19.266,18.977,0.367,1.127,0.887,0.726
23,54.073,0,19.191,19.129,19.191,19.129,0.371,1.164,0.859,0.758
24,53.730,0,18.710,19.652,18.710,19.652,0.349,1.185,0.844,0.568
25,52.700,0,18.736,19.988,18.736,19.988,0.355,1.179,0.848,0.641
26,51.155,0,18.507,20.215,18.507,20.215,0.401,1.199,0.834,0.672
27,47.379,0,18.023,20.387,18.023,20.387,0.520,1.187,0.843,0.712
28,48.237,0,17.774,21.065,17.774,21.065,0.424,1.089,0.919,0.639
29,54.245,0,17.939,20.771,17.939,20.771,0.333,1.257,0.795,0.494
30,51.842,0,16.994,20.936,16.994,20.936,0.494,1.208,0.828,0.688
31,52.357,0,17.110,21.276,17.110,21.276,0.389,1.171,0.854,0.396
