 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
2,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
3,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
4,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
5,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
6,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
7,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
8,0.172,0,20.095,19.266,20.095,19.266,1.000,1.000,1.000,1.000
9,0.343,0,20.302,18.852,20.302,18.852,1.000,2.000,0.500,1.000
10,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
11,3.090,0,19.933,18.069,19.933,18.069,0.895,1.214,0.824,0.857
12,4.635,0,21.583,18.944,21.583,18.944,0.487,6.238,0.160,0.309
13,2.232,0,24.461,20.923,24.461,20.923,0.753,5.331,0.188,0.245
14,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
15,5.665,0,22.204,19.818,22.204,19.818,0.442,3.585,0.279,0.249
16,10.815,0,22.067,19.970,22.067,19.970,0.421,2.155,0.464,0.589
17,8.068,0,22.087,20.271,22.087,20.271,0.254,1.627,0.614,0.516
18,10.128,0,22.335,20.123,22.335,20.123,0.528,1.850,0.541,0.733
19,14.420,0,22.625,20.109,22.625,20.109,0.743,1.430,0.699,0.836
20,14.591,0,22.771,20.207,22.771,20.207,0.850,1.103,0.907,0.876
21,15.965,0,22.906,20.255,22.906,20.255,0.833,1.194,0.838,0.865
22,13.046,0,22.913,20.204,22.913,20.204,0.866,1.323,0.756,0.899
23,17.681,0,22.713,20.376,22.713,20.376,0.867,1.241,0.806,0.907
24,20.771,0,23.060,20.913,23.060,20.913,0.739,1.071,0.934,0.846
25,15.450,0,23.418,21.388,23.418,21.388,0.666,1.213,0.825,0.804
26,18.196,0,23.507,21.924,23.507,21.924,0.766,1.109,0.902,0.876
27,23.003,0,24.006,21.984,24.006,21.984,0.798,1.271,0.787,0.884
28,21.973,0,24.513,22.616,24.513,22.616,0.751,1.146,0.873,0.871
29,25.921,0,24.734,22.443,24.734,22.443,0.614,1.373,0.728,0.821
30,27.809,0,24.785,22.644,24.785,22.644,0.344,1.636,0.611,0.707
31,29.526,0,25.119,22.749,25.119,22.749,0.423,1.390,0.719,0.662
