 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
2,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
3,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
4,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
5,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
6,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
7,4.807,0,29.757,31.843,29.757,31.843,1.000,1.297,0.771,0.903
8,6.866,0,30.131,32.700,30.131,32.700,0.722,1.722,0.581,0.808
9,5.836,0,29.880,32.329,29.880,32.329,0.642,2.962,0.338,0.198
10,0.343,0,28.795,32.731,28.795,32.731,1.000,2.000,0.500,1.000
11,8.411,0,29.869,32.659,29.869,32.659,0.846,1.183,0.845,0.875
12,11.158,0,29.745,31.797,29.745,31.797,0.767,1.310,0.763,0.798
13,10.815,0,29.894,30.492,29.894,30.492,0.651,1.544,0.648,0.792
14,1.888,0,30.566,29.097,30.566,29.097,0.887,1.603,0.624,0.880
15,9.956,0,29.788,29.217,29.788,29.217,0.760,1.504,0.665,0.853
16,15.278,0,29.075,28.558,29.075,28.558,0.740,1.500,0.667,0.860
17,10.300,0,29.016,28.250,29.016,28.250,0.562,1.856,0.539,0.318
18,8.583,0,28.373,27.519,28.373,27.519,0.645,1.559,0.641,0.775
19,14.248,0,28.231,27.552,28.231,27.552,0.670,1.515,0.660,0.822
20,13.046,0,27.956,27.465,27.956,27.465,0.556,2.376,0.421,0.697
21,9.270,0,28.412,27.345,28.412,27.345,0.375,1.946,0.514,0.600
22,3.777,0,29.040,27.439,29.040,27.439,0.723,2.361,0.424,0.815
23,12.875,0,28.166,27.403,28.166,27.403,0.481,1.410,0.709,0.708
24,13.733,0,28.200,27.304,28.200,27.304,0.494,1.402,0.713,0.702
25,6.351,0,28.023,27.519,28.023,27.519,0.295,1.433,0.698,0.529
26,7.381,0,28.140,27.591,28.140,27.591,0.373,1.422,0.703,0.446
27,13.905,0,27.880,27.251,27.880,27.251,0.432,1.552,0.644,0.446
28,14.248,0,28.401,27.278,28.401,27.278,0.505,1.706,0.586,0.680
29,12.360,0,28.082,27.080,28.082,27.080,0.343,1.212,0.825,0.545
30,13.733,0,28.272,26.915,28.272,26.915,0.378,1.383,0.723,0.586
31,14.420,0,28.228,26.965,28.228,26.965,0.519,1.442,0.694,0.697
