 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,47.722,0,33.663,30.378,33.663,30.378,0.183,1.897,0.527,0.364
2,59.567,0,33.693,29.066,33.693,29.066,0.171,1.646,0.608,0.371
3,38.624,0,33.281,29.073,33.281,29.073,0.229,2.018,0.496,0.457
4,72.784,0,32.647,28.026,32.647,28.026,0.234,1.335,0.749,0.700
5,78.964,0,31.934,28.021,31.934,28.021,0.304,1.143,0.875,0.703
6,82.054,0,31.536,28.178,31.536,28.178,0.340,1.095,0.914,0.492
7,78.964,0,31.833,28.065,31.833,28.065,0.337,1.110,0.901,0.809
8,81.196,0,32.016,28.607,32.016,28.607,0.372,1.186,0.843,0.762
9,85.659,0,32.102,28.792,32.102,28.792,0.310,1.132,0.883,0.774
10,89.436,0,32.380,29.393,32.380,29.393,0.367,1.059,0.945,0.791
11,86.174,0,32.163,29.144,32.163,29.144,0.417,1.153,0.867,0.645
12,89.264,0,32.110,28.992,32.110,28.992,0.472,1.129,0.886,0.727
13,84.286,0,32.091,28.895,32.091,28.895,0.427,1.250,0.800,0.864
14,84.629,0,31.786,28.864,31.786,28.864,0.355,1.303,0.768,0.750
15,85.831,0,31.640,28.930,31.640,28.930,0.411,1.326,0.754,0.777
16,86.002,0,31.893,28.937,31.893,28.937,0.396,1.201,0.833,0.814
17,80.853,0,31.751,28.184,31.751,28.184,0.307,1.336,0.749,0.641
18,79.823,0,31.728,28.540,31.728,28.540,0.308,1.520,0.658,0.276
19,76.046,0,31.577,27.933,31.577,27.933,0.414,1.396,0.716,0.614
20,75.531,0,31.475,27.947,31.475,27.947,0.391,1.527,0.655,0.783
21,73.643,0,31.140,27.900,31.140,27.900,0.511,1.230,0.813,0.342
22,60.253,0,31.089,27.565,31.089,27.565,0.719,1.416,0.706,0.872
23,58.022,0,30.670,27.367,30.670,27.367,0.632,1.254,0.798,0.864
24,51.842,0,30.308,26.769,30.308,26.769,0.742,1.325,0.755,0.235
25,49.782,0,30.495,26.865,30.495,26.865,0.590,1.062,0.942,0.826
26,50.468,0,30.520,26.927,30.520,26.927,0.765,1.060,0.944,0.884
27,48.580,0,30.486,27.179,30.486,27.179,0.767,1.069,0.936,0.897
28,47.207,0,30.513,27.094,30.513,27.094,0.833,1.046,0.956,0.911
29,42.915,0,30.678,26.918,30.678,26.918,0.582,1.187,0.842,0.436
30,41.714,0,30.504,26.979,30.504,26.979,0.910,1.139,0.878,0.926
31,41.370,0,30.528,26.820,30.528,26.820,0.814,1.750,0.571,0.258
