 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,1767.426,255,20.509,21.545,20.509,21.545,0.135,1.051,0.952,1.000
2,1767.426,255,20.509,21.545,20.509,21.545,0.135,1.051,0.952,1.000
3,0.515,0,15.675,28.795,15.675,28.795,0.643,5.720,0.175,0.273
4,9.270,0,18.130,29.202,18.130,29.202,0.307,1.876,0.533,0.329
5,21.973,0,19.344,29.203,19.344,29.203,0.246,1.212,0.825,0.589
6,26.951,0,20.097,29.645,20.097,29.645,0.475,1.321,0.757,0.715
7,33.817,0,20.507,29.984,20.507,29.984,0.501,1.127,0.888,0.767
8,37.079,0,22.323,28.884,22.323,28.884,0.604,1.195,0.837,0.828
9,37.766,0,24.161,28.021,24.161,28.021,0.586,1.235,0.810,0.845
10,33.646,0,25.193,27.673,25.193,27.673,0.722,1.278,0.783,0.862
11,35.534,0,25.589,27.180,25.589,27.180,0.581,1.793,0.558,0.195
12,36.907,0,25.718,27.344,25.718,27.344,0.510,1.118,0.895,0.805
13,37.594,0,25.893,27.376,25.893,27.376,0.688,1.702,0.587,0.263
14,34.161,0,25.764,27.888,25.764,27.888,0.849,1.037,0.964,0.896
15,34.504,0,26.462,28.113,26.462,28.113,0.746,1.198,0.834,0.889
16,34.847,0,26.471,27.879,26.471,27.879,0.615,1.355,0.738,0.089
17,33.646,0,26.705,27.432,26.705,27.432,0.854,1.108,0.902,0.893
18,29.697,0,25.890,26.451,25.890,26.451,0.860,1.255,0.797,0.908
19,31.757,0,25.418,26.184,25.418,26.184,0.759,1.746,0.573,0.279
20,30.727,0,24.881,26.316,24.881,26.316,0.823,1.195,0.837,0.897
21,30.727,0,24.580,25.742,24.580,25.742,0.713,1.627,0.615,0.263
22,31.071,0,23.718,25.733,23.718,25.733,0.736,1.149,0.870,0.881
23,31.071,0,22.825,25.302,22.825,25.302,0.789,1.257,0.795,0.914
24,35.877,0,21.470,24.646,21.470,24.646,0.839,1.241,0.806,0.893
25,35.534,0,21.323,24.404,21.323,24.404,0.650,1.272,0.786,0.786
26,35.191,0,21.214,23.846,21.214,23.846,0.661,1.602,0.624,0.838
27,34.504,0,20.946,23.388,20.946,23.388,0.717,1.489,0.672,0.872
28,33.302,0,20.643,22.655,20.643,22.655,0.747,1.973,0.507,0.256
29,32.616,0,21.157,22.343,21.157,22.343,0.678,1.388,0.720,0.211
30,30.041,0,20.573,22.079,20.573,22.079,0.808,1.264,0.791,0.902
31,28.496,0,20.494,21.867,20.494,21.867,0.836,1.131,0.884,0.895
