 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,1767.426,255,20.509,21.545,20.509,21.545,0.135,1.051,0.952,1.000
2,1767.426,255,20.509,21.545,20.509,21.545,0.135,1.051,0.952,1.000
3,1767.426,255,20.509,21.545,20.509,21.545,0.135,1.051,0.952,1.000
4,1767.426,255,20.509,21.545,20.509,21.545,0.135,1.051,0.952,1.000
5,0.172,0,39.153,42.882,39.153,42.882,1.000,1.000,1.000,1.000
6,1767.426,255,20.509,21.545,20.509,21.545,0.135,1.051,0.952,1.000
7,1767.426,255,20.509,21.545,20.509,21.545,0.135,1.051,0.952,1.000
8,1.888,0,18.174,25.142,18.174,25.142,0.976,1.714,0.583,0.846
9,1.717,0,18.272,25.356,18.272,25.356,0.650,2.203,0.454,0.690
10,13.046,0,18.612,24.183,18.612,24.183,0.134,1.800,0.556,0.202
11,22.831,0,18.587,25.294,18.587,25.294,0.124,1.530,0.654,0.304
12,38.452,0,18.724,25.616,18.724,25.616,0.201,1.088,0.919,0.563
13,41.714,0,18.100,25.349,18.100,25.349,0.241,1.180,0.848,0.531
14,47.550,0,17.963,25.612,17.963,25.612,0.222,1.209,0.827,0.620
15,52.528,0,18.124,25.612,18.124,25.612,0.316,1.316,0.760,0.708
16,56.992,0,17.911,25.925,17.911,25.925,0.471,1.215,0.823,0.757
17,56.305,0,18.033,25.790,18.033,25.790,0.460,1.311,0.763,0.814
18,51.842,0,17.943,25.530,17.943,25.530,0.460,1.156,0.865,0.823
19,52.700,0,18.090,25.760,18.090,25.760,0.563,1.228,0.814,0.848
20,51.670,0,17.570,25.812,17.570,25.812,0.680,1.162,0.860,0.859
21,53.043,0,17.696,25.809,17.696,25.809,0.585,1.160,0.862,0.866
22,48.237,0,17.402,26.072,17.402,26.072,0.702,1.186,0.843,0.834
23,44.460,0,17.596,26.287,17.596,26.287,0.632,1.032,0.969,0.866
24,42.229,0,17.620,26.208,17.620,26.208,0.758,1.023,0.978,0.842
25,36.736,0,17.872,26.391,17.872,26.391,0.867,1.062,0.942,0.911
26,35.019,0,17.596,26.614,17.596,26.614,0.881,1.018,0.982,0.907
27,35.019,0,17.590,27.004,17.590,27.004,0.921,1.094,0.914,0.927
28,30.556,0,17.518,27.410,17.518,27.410,0.864,1.163,0.860,0.913
29,31.757,0,17.936,28.025,17.936,28.025,0.728,1.137,0.880,0.887
30,32.959,0,17.809,28.118,17.809,28.118,0.764,1.268,0.789,0.879
31,33.474,0,17.668,28.332,17.668,28.332,0.690,1.289,0.776,0.888
