 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,10.128,0,21.211,25.003,21.211,25.003,0.183,2.581,0.387,0.117
2,15.278,0,21.351,22.864,21.351,22.864,0.171,2.666,0.375,0.232
3,19.569,0,21.439,22.442,21.439,22.442,0.181,1.423,0.703,0.294
4,42.057,0,23.443,21.963,23.443,21.963,0.414,1.191,0.840,0.702
5,49.953,0,24.080,22.785,24.080,22.785,0.432,1.323,0.756,0.594
6,60.081,0,24.248,22.798,24.248,22.798,0.328,1.256,0.796,0.721
7,58.365,0,26.016,23.797,26.016,23.797,0.490,1.173,0.852,0.795
8,53.043,0,27.090,24.682,27.090,24.682,0.551,1.286,0.778,0.810
9,55.447,0,26.899,24.784,26.899,24.784,0.315,1.213,0.824,0.722
10,51.842,0,27.714,25.195,27.714,25.195,0.435,1.161,0.861,0.586
11,56.305,0,27.206,25.055,27.206,25.055,0.464,1.181,0.847,0.822
12,53.730,0,26.913,23.122,26.913,23.122,0.696,1.033,0.968,0.625
13,51.327,0,26.636,24.350,26.636,24.350,0.540,1.181,0.847,0.839
14,56.133,0,26.274,26.042,26.274,26.042,0.628,1.197,0.835,0.705
15,50.297,0,27.899,25.475,27.899,25.475,0.709,1.153,0.868,0.867
16,52.013,0,29.244,25.503,29.244,25.503,0.760,1.316,0.760,0.899
17,54.073,0,27.722,26.261,27.722,26.261,0.798,1.111,0.900,0.901
18,47.894,0,27.080,26.234,27.080,26.234,0.707,1.179,0.848,0.897
19,48.409,0,28.307,25.663,28.307,25.663,0.714,1.148,0.871,0.890
20,55.275,0,26.854,24.543,26.854,24.543,0.633,1.661,0.602,0.874
21,53.215,0,26.478,24.695,26.478,24.695,0.524,1.061,0.942,0.762
22,57.507,0,28.639,25.428,28.639,25.428,0.512,1.359,0.736,0.840
23,53.730,0,28.537,24.665,28.537,24.665,0.515,1.290,0.775,0.752
24,61.283,0,26.930,25.236,26.930,25.236,0.497,1.161,0.861,0.745
25,53.558,0,27.580,25.548,27.580,25.548,0.587,1.360,0.736,0.522
26,61.626,0,29.766,25.612,29.766,25.612,0.435,1.678,0.596,0.463
27,61.455,0,30.789,26.227,30.789,26.227,0.597,1.509,0.663,0.854
28,52.528,0,29.142,24.927,29.142,24.927,0.384,1.214,0.824,0.667
29,56.820,0,30.605,23.818,30.605,23.818,0.633,1.341,0.746,0.875
30,58.708,0,30.053,24.084,30.053,24.084,0.578,1.161,0.861,0.833
31,61.798,0,30.026,24.384,30.026,24.384,0.480,1.415,0.707,0.541
