 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,2722.550,255,26.931,25.274,26.931,25.274,0.135,1.066,0.938,1.000
2,2722.550,255,26.931,25.274,26.931,25.274,0.135,1.066,0.938,1.000
3,33.817,0,38.914,21.514,38.914,21.514,0.851,1.100,0.909,0.887
4,87.376,0,38.570,21.736,38.570,21.736,0.357,1.310,0.763,0.787
5,77.076,0,37.543,21.770,37.543,21.770,0.358,1.509,0.663,0.784
6,76.561,0,37.020,21.265,37.020,21.265,0.238,1.261,0.793,0.696
7,84.629,0,36.586,21.854,36.586,21.854,0.243,1.371,0.729,0.713
8,87.032,0,35.687,21.952,35.687,21.952,0.290,1.524,0.656,0.751
9,108.147,0,35.201,22.610,35.201,22.610,0.249,2.118,0.472,0.717
10,111.580,0,33.786,22.002,33.786,22.002,0.253,1.555,0.643,0.670
11,115.013,0,35.188,23.255,35.188,23.255,0.253,1.661,0.602,0.736
12,129.433,0,37.210,24.168,37.210,24.168,0.228,1.367,0.731,0.587
13,130.463,0,37.824,24.780,37.824,24.780,0.269,1.821,0.549,0.681
14,123.081,0,35.649,24.618,35.649,24.618,0.242,1.119,0.893,0.691
15,117.416,0,36.149,25.462,36.149,25.462,0.251,2.093,0.478,0.729
16,101.967,0,37.273,23.460,37.273,23.460,0.246,1.626,0.615,0.688
17,94.585,0,35.724,23.301,35.724,23.301,0.285,1.516,0.659,0.771
18,81.711,0,35.430,25.865,35.430,25.865,0.272,1.385,0.722,0.775
19,70.896,0,35.660,24.737,35.660,24.737,0.343,1.657,0.604,0.818
20,68.836,0,34.736,24.428,34.736,24.428,0.264,1.369,0.731,0.796
21,92.869,0,33.296,26.383,33.296,26.383,0.297,1.352,0.740,0.785
22,93.040,0,33.332,25.660,33.332,25.660,0.331,1.507,0.664,0.799
23,88.234,0,34.663,24.815,34.663,24.815,0.604,2.255,0.444,0.854
24,78.621,0,34.800,25.872,34.800,25.872,0.675,2.079,0.481,0.856
25,66.261,0,34.430,26.265,34.430,26.265,0.646,1.924,0.520,0.874
26,82.569,0,34.945,26.029,34.945,26.029,0.636,1.677,0.596,0.842
27,82.569,0,35.302,25.942,35.302,25.942,0.659,1.282,0.780,0.854
28,69.008,0,34.004,24.954,34.004,24.954,0.706,1.574,0.635,0.901
29,57.507,0,33.741,25.435,33.741,25.435,0.748,1.533,0.652,0.898
30,71.068,0,34.517,24.909,34.517,24.909,0.768,1.252,0.799,0.905
31,67.978,0,35.028,24.953,35.028,24.953,0.747,1.598,0.626,0.879
