 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,61.283,0,10.345,25.037,10.345,25.037,0.133,1.623,0.616,0.493
2,78.793,0,11.859,25.123,11.859,25.123,0.099,1.436,0.696,0.365
3,117.588,0,13.540,26.997,13.540,26.997,0.099,1.537,0.651,0.380
4,125.828,0,15.601,28.129,15.601,28.129,0.084,2.069,0.483,0.493
5,135.269,0,18.415,28.745,18.415,28.745,0.197,2.397,0.417,0.584
6,130.978,0,21.377,30.083,21.377,30.083,0.140,1.324,0.755,0.515
7,130.291,0,23.855,30.226,23.855,30.226,0.084,1.643,0.609,0.463
8,123.081,0,25.334,28.900,25.334,28.900,0.087,1.206,0.829,0.438
9,98.877,0,23.631,27.636,23.631,27.636,0.125,1.172,0.854,0.429
10,115.356,0,21.138,27.172,21.138,27.172,0.154,1.412,0.708,0.510
11,111.923,0,22.282,29.641,22.282,29.641,0.234,1.945,0.514,0.635
12,98.190,0,26.532,29.538,26.532,29.538,0.173,2.009,0.498,0.534
13,133.553,0,29.799,28.910,29.799,28.910,0.248,1.704,0.587,0.666
14,129.948,0,31.324,28.694,31.324,28.694,0.325,1.991,0.502,0.574
15,118.618,0,31.520,26.920,31.520,26.920,0.188,1.784,0.560,0.602
16,133.896,0,28.461,28.474,28.461,28.474,0.190,1.780,0.562,0.614
17,131.493,0,29.110,29.947,29.110,29.947,0.277,2.156,0.464,0.660
18,132.179,0,28.158,30.479,28.158,30.479,0.210,1.613,0.620,0.622
19,101.624,0,28.453,31.330,28.453,31.330,0.142,1.223,0.818,0.538
20,85.487,0,27.883,30.347,27.883,30.347,0.149,1.589,0.629,0.560
21,103.683,0,25.029,27.512,25.029,27.512,0.287,1.605,0.623,0.488
22,110.722,0,26.596,27.326,26.596,27.326,0.163,1.325,0.755,0.527
23,90.981,0,28.814,26.392,28.814,26.392,0.118,1.265,0.790,0.324
24,86.861,0,27.325,28.236,27.325,28.236,0.231,1.212,0.825,0.386
25,69.523,0,24.699,29.582,24.699,29.582,0.363,2.033,0.492,0.555
26,80.166,0,24.539,28.269,24.539,28.269,0.363,1.797,0.556,0.629
27,77.248,0,26.427,26.887,26.427,26.887,0.310,1.057,0.946,0.661
28,69.523,0,26.159,29.530,26.159,29.530,0.321,1.685,0.594,0.642
29,55.962,0,24.880,29.436,24.880,29.436,0.361,1.513,0.661,0.281
30,60.768,0,24.484,26.883,24.484,26.883,0.609,1.587,0.630,0.743
31,62.656,0,22.820,26.972,22.820,26.972,0.563,1.462,0.684,0.796
