 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,23.861,0,25.889,22.172,25.889,22.172,0.152,1.387,0.721,0.415
2,35.534,0,23.905,23.001,23.905,23.001,0.232,1.056,0.947,0.632
3,34.161,0,24.998,23.309,24.998,23.309,0.161,1.290,0.775,0.582
4,17.853,0,24.728,23.345,24.728,23.345,0.173,1.498,0.668,0.389
5,35.534,0,25.641,23.141,25.641,23.141,0.256,1.372,0.729,0.652
6,37.937,0,26.480,24.468,26.480,24.468,0.286,1.125,0.889,0.669
7,35.877,0,25.990,23.498,25.990,23.498,0.222,1.663,0.601,0.594
8,63.858,0,28.177,24.253,28.177,24.253,0.216,1.816,0.551,0.629
9,42.400,0,26.871,24.550,26.871,24.550,0.168,1.370,0.730,0.488
10,50.297,0,27.858,25.889,27.858,25.889,0.395,1.589,0.630,0.721
11,49.267,0,27.894,26.960,27.894,26.960,0.268,1.346,0.743,0.661
12,40.684,0,27.325,26.117,27.325,26.117,0.349,1.029,0.972,0.751
13,45.319,0,28.064,26.827,28.064,26.827,0.240,1.483,0.674,0.642
14,47.379,0,29.186,28.977,29.186,28.977,0.162,1.437,0.696,0.530
15,59.052,0,29.372,29.135,29.372,29.135,0.200,1.564,0.639,0.676
16,36.907,0,29.040,29.722,29.040,29.722,0.224,1.327,0.754,0.591
17,39.654,0,29.095,28.942,29.095,28.942,0.264,1.021,0.979,0.739
18,31.242,0,28.340,29.023,28.340,29.023,0.769,1.252,0.799,0.867
19,21.973,0,27.821,28.850,27.821,28.850,0.751,1.258,0.795,0.865
20,16.479,0,27.393,28.493,27.393,28.493,0.823,1.648,0.607,0.869
21,12.016,0,26.872,28.239,26.872,28.239,0.903,1.255,0.797,0.881
22,9.956,0,26.774,28.117,26.774,28.117,0.943,1.031,0.970,0.885
23,20.599,0,23.699,27.224,23.699,27.224,0.354,3.578,0.279,0.628
24,24.376,0,23.686,27.433,23.686,27.433,0.206,1.108,0.903,0.452
25,20.084,0,23.232,27.149,23.232,27.149,0.208,1.853,0.540,0.422
26,23.174,0,24.318,27.156,24.318,27.156,0.459,1.761,0.568,0.774
27,22.831,0,24.437,26.985,24.437,26.985,0.780,1.570,0.637,0.869
28,18.368,0,24.408,27.506,24.408,27.506,0.712,1.919,0.521,0.849
29,12.703,0,25.313,28.325,25.313,28.325,0.855,1.289,0.776,0.897
30,12.016,0,25.380,28.635,25.380,28.635,0.857,1.235,0.810,0.870
31,16.823,0,25.802,29.256,25.802,29.256,0.781,1.422,0.703,0.827
