 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,72.613,0,26.890,22.817,26.890,22.817,0.635,1.535,0.651,0.808
2,77.076,0,25.788,23.087,25.788,23.087,0.358,1.261,0.793,0.668
3,96.645,0,28.458,22.931,28.458,22.931,0.482,1.721,0.581,0.830
4,107.460,0,28.517,21.024,28.517,21.024,0.265,1.683,0.594,0.736
5,113.468,0,28.285,18.288,28.285,18.288,0.224,1.215,0.823,0.571
6,108.833,0,31.001,17.035,31.001,17.035,0.422,1.776,0.563,0.760
7,109.348,0,33.281,19.723,33.281,19.723,0.407,1.640,0.610,0.666
8,114.326,0,31.644,21.140,31.644,21.140,0.372,2.549,0.392,0.745
9,111.237,0,31.366,22.762,31.366,22.762,0.396,1.996,0.501,0.679
10,92.697,0,30.485,20.085,30.485,20.085,0.162,2.153,0.465,0.293
11,119.820,0,30.507,22.499,30.507,22.499,0.149,1.659,0.603,0.466
12,147.285,0,31.320,25.056,31.320,25.056,0.173,2.729,0.366,0.541
13,133.896,0,31.320,25.176,31.320,25.176,0.162,2.243,0.446,0.551
14,140.076,0,29.915,25.964,29.915,25.964,0.176,2.126,0.470,0.588
15,142.307,0,30.119,25.727,30.119,25.727,0.220,3.075,0.325,0.608
16,133.381,0,29.646,28.410,29.646,28.410,0.360,2.655,0.377,0.738
17,105.228,0,27.699,28.892,27.699,28.892,0.200,2.425,0.412,0.643
18,76.389,0,25.907,29.898,25.907,29.898,0.245,2.417,0.414,0.597
19,78.964,0,25.391,29.271,25.391,29.271,0.249,1.219,0.820,0.508
20,105.743,0,26.201,30.015,26.201,30.015,0.238,1.583,0.632,0.623
21,96.817,0,26.427,30.837,26.427,30.837,0.371,2.079,0.481,0.836
22,107.288,0,26.242,29.891,26.242,29.891,0.386,2.379,0.420,0.711
23,108.318,0,25.926,29.354,25.926,29.354,0.262,2.486,0.402,0.690
24,115.871,0,26.253,27.319,26.253,27.319,0.340,3.135,0.319,0.678
25,107.460,0,27.131,27.595,27.131,27.595,0.465,1.962,0.510,0.740
26,104.027,0,26.966,27.288,26.966,27.288,0.424,2.510,0.398,0.801
27,104.713,0,26.773,29.676,26.773,29.676,0.383,2.676,0.374,0.814
28,95.444,0,26.663,30.614,26.663,30.614,0.278,2.182,0.458,0.703
29,95.100,0,25.539,30.444,25.539,30.444,0.400,1.664,0.601,0.792
30,80.338,0,25.698,29.900,25.698,29.900,0.500,2.173,0.460,0.738
31,61.111,0,25.797,31.727,25.797,31.727,0.356,1.645,0.608,0.697
