 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,2510.548,255,25.895,24.238,25.895,24.238,0.135,1.068,0.936,1.000
2,2510.548,255,25.895,24.238,25.895,24.238,0.135,1.068,0.936,1.000
3,2510.548,255,25.895,24.238,25.895,24.238,0.135,1.068,0.936,1.000
4,26.779,0,40.516,31.228,40.516,31.228,0.579,1.735,0.576,0.812
5,55.447,0,38.055,30.354,38.055,30.354,0.792,1.244,0.804,0.892
6,77.763,0,38.782,31.029,38.782,31.029,0.762,1.014,0.986,0.917
7,85.659,0,37.097,30.022,37.097,30.022,0.856,1.336,0.749,0.948
8,82.054,0,38.041,30.322,38.041,30.322,0.727,1.458,0.686,0.917
9,91.324,0,38.212,30.619,38.212,30.619,0.647,1.514,0.660,0.903
10,95.444,0,38.318,30.025,38.318,30.025,0.481,1.475,0.678,0.885
11,90.466,0,39.676,29.402,39.676,29.402,0.540,1.448,0.691,0.856
12,85.144,0,38.176,26.172,38.176,26.172,0.768,1.240,0.807,0.890
13,68.150,0,35.294,24.614,35.294,24.614,0.785,1.101,0.908,0.915
14,78.106,0,35.209,26.226,35.209,26.226,0.751,1.076,0.929,0.887
15,84.801,0,36.365,29.772,36.365,29.772,0.794,1.186,0.843,0.927
16,71.239,0,35.676,31.019,35.676,31.019,0.769,1.297,0.771,0.927
17,63.171,0,35.480,30.358,35.480,30.358,0.499,1.554,0.643,0.787
18,77.419,0,34.549,28.909,34.549,28.909,0.559,1.629,0.614,0.898
19,79.479,0,30.767,31.088,30.767,31.088,0.734,1.138,0.879,0.884
20,67.635,0,27.353,31.963,27.353,31.963,0.848,1.276,0.784,0.923
21,72.098,0,28.033,29.308,28.033,29.308,0.788,1.657,0.603,0.918
22,70.381,0,29.111,26.841,29.111,26.841,0.715,1.118,0.894,0.875
23,77.934,0,27.275,30.264,27.275,30.264,0.673,1.287,0.777,0.888
24,82.912,0,25.431,31.340,25.431,31.340,0.674,1.771,0.565,0.912
25,73.128,0,27.227,29.777,27.227,29.777,0.738,1.439,0.695,0.885
26,82.569,0,26.387,31.100,26.387,31.100,0.556,2.082,0.480,0.775
27,83.084,0,24.340,34.261,24.340,34.261,0.670,1.250,0.800,0.843
28,83.256,0,23.938,34.909,23.938,34.909,0.741,1.220,0.820,0.875
29,55.618,0,24.474,33.415,24.474,33.415,0.802,1.226,0.815,0.909
30,50.125,0,27.039,31.436,27.039,31.436,0.401,1.299,0.770,0.779
31,21.629,0,27.217,29.713,27.217,29.713,0.606,1.411,0.709,0.775
