 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,33.302,0,31.441,31.659,31.441,31.659,0.476,1.958,0.511,0.771
2,70.381,0,30.967,30.900,30.967,30.900,0.303,1.393,0.718,0.612
3,104.542,0,30.806,27.816,30.806,27.816,0.250,1.363,0.734,0.657
4,117.073,0,28.671,25.915,28.671,25.915,0.280,1.508,0.663,0.674
5,109.863,0,29.087,27.247,29.087,27.247,0.228,1.892,0.529,0.623
6,118.961,0,29.485,28.162,29.485,28.162,0.260,1.415,0.707,0.692
7,99.735,0,28.551,27.304,28.551,27.304,0.290,1.240,0.806,0.658
8,89.951,0,27.354,24.810,27.354,24.810,0.258,1.777,0.563,0.239
9,119.991,0,28.340,26.672,28.340,26.672,0.272,1.199,0.834,0.780
10,86.689,0,28.034,28.916,28.034,28.916,0.266,1.463,0.683,0.640
11,88.062,0,27.132,28.079,27.132,28.079,0.207,1.308,0.765,0.598
12,100.765,0,29.399,24.433,29.399,24.433,0.261,1.072,0.933,0.700
13,104.713,0,30.296,26.769,30.296,26.769,0.326,1.516,0.660,0.716
14,100.079,0,27.568,26.259,27.568,26.259,0.357,1.149,0.870,0.772
15,98.705,0,29.270,24.940,29.270,24.940,0.312,1.260,0.794,0.728
16,100.594,0,30.473,27.581,30.473,27.581,0.360,1.180,0.847,0.788
17,95.444,0,29.045,28.312,29.045,28.312,0.367,1.242,0.805,0.734
18,88.234,0,28.395,25.242,28.395,25.242,0.322,1.195,0.837,0.758
19,71.068,0,29.035,26.934,29.035,26.934,0.319,1.186,0.843,0.731
20,76.733,0,28.783,27.644,28.783,27.644,0.386,1.238,0.808,0.733
21,73.814,0,29.370,25.796,29.370,25.796,0.479,1.207,0.829,0.860
22,76.046,0,28.765,27.050,28.765,27.050,0.382,1.142,0.875,0.797
23,58.193,0,31.863,25.079,31.863,25.079,0.422,1.239,0.807,0.683
24,80.338,0,28.402,26.934,28.402,26.934,0.301,1.228,0.814,0.697
25,66.605,0,28.008,24.739,28.008,24.739,0.391,2.009,0.498,0.723
26,65.060,0,30.586,23.653,30.586,23.653,0.453,1.611,0.621,0.729
27,66.776,0,28.612,25.940,28.612,25.940,0.556,1.294,0.773,0.880
28,66.776,0,29.282,25.361,29.282,25.361,0.363,1.280,0.781,0.782
29,59.567,0,27.943,27.476,27.943,27.476,0.555,1.530,0.654,0.844
30,53.558,0,28.957,25.825,28.957,25.825,0.582,1.198,0.835,0.903
31,50.812,0,29.470,27.274,29.470,27.274,0.366,2.218,0.451,0.673
