 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,12.360,0,32.041,27.006,32.041,27.006,0.744,2.107,0.475,0.828
2,68.836,0,31.117,27.074,31.117,27.074,0.474,1.159,0.863,0.667
3,112.953,0,33.897,27.426,33.897,27.426,0.250,1.329,0.753,0.689
4,134.926,0,33.239,29.004,33.239,29.004,0.311,1.230,0.813,0.822
5,132.008,0,33.916,28.137,33.916,28.137,0.298,1.382,0.723,0.788
6,131.149,0,32.656,25.466,32.656,25.466,0.352,1.487,0.672,0.848
7,117.588,0,32.290,26.335,32.290,26.335,0.273,1.284,0.779,0.722
8,126.858,0,35.202,29.130,35.202,29.130,0.264,1.348,0.742,0.740
9,120.850,0,37.455,30.227,37.455,30.227,0.356,1.375,0.727,0.671
10,134.411,0,35.173,27.378,35.173,27.378,0.329,1.160,0.862,0.786
11,97.675,0,34.340,24.273,34.340,24.273,0.379,1.404,0.712,0.722
12,122.910,0,33.529,27.499,33.529,27.499,0.354,1.367,0.731,0.814
13,113.297,0,34.070,26.376,34.070,26.376,0.322,1.383,0.723,0.764
14,120.678,0,33.687,27.083,33.687,27.083,0.344,1.866,0.536,0.802
15,103.855,0,34.780,28.898,34.780,28.898,0.307,1.703,0.587,0.761
16,106.945,0,32.476,27.795,32.476,27.795,0.334,1.278,0.782,0.765
17,94.757,0,31.229,25.206,31.229,25.206,0.429,1.380,0.725,0.743
18,97.675,0,32.896,25.542,32.896,25.542,0.507,2.181,0.458,0.772
19,98.362,0,30.038,26.003,30.038,26.003,0.358,1.500,0.667,0.700
20,87.032,0,29.156,26.500,29.156,26.500,0.461,1.464,0.683,0.742
21,92.182,0,32.709,25.230,32.709,25.230,0.493,1.589,0.629,0.811
22,77.248,0,32.206,25.407,32.206,25.407,0.501,2.149,0.465,0.751
23,89.951,0,30.451,25.448,30.451,25.448,0.515,1.787,0.560,0.782
24,93.555,0,30.954,26.951,30.954,26.951,0.355,2.105,0.475,0.713
25,92.525,0,28.848,26.482,28.848,26.482,0.412,1.162,0.860,0.728
26,83.427,0,29.739,26.135,29.739,26.135,0.508,1.777,0.563,0.770
27,63.343,0,29.125,25.271,29.125,25.271,0.537,1.790,0.559,0.813
28,91.496,0,27.620,25.419,27.620,25.419,0.495,1.562,0.640,0.784
29,83.942,0,26.901,27.570,26.901,27.570,0.449,1.367,0.732,0.791
30,65.231,0,28.270,26.917,28.270,26.917,0.442,1.980,0.505,0.738
31,65.403,0,27.140,26.632,27.140,26.632,0.517,1.742,0.574,0.790
