 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,10.815,0,22.982,23.034,22.982,23.034,0.564,3.653,0.274,0.104
2,66.776,0,24.399,22.545,24.399,22.545,0.375,1.610,0.621,0.796
3,120.678,0,24.130,22.671,24.130,22.671,0.299,1.537,0.651,0.707
4,113.812,0,24.231,25.199,24.231,25.199,0.287,1.781,0.561,0.660
5,82.569,0,24.434,27.796,24.434,27.796,0.435,1.990,0.502,0.750
6,95.615,0,24.935,25.142,24.935,25.142,0.394,1.459,0.686,0.717
7,85.659,0,24.659,24.291,24.659,24.291,0.374,1.741,0.574,0.650
8,106.602,0,24.013,25.120,24.013,25.120,0.298,1.374,0.728,0.636
9,73.128,0,21.362,26.670,21.362,26.670,0.451,1.599,0.625,0.761
10,69.866,0,20.972,25.542,20.972,25.542,0.515,1.871,0.534,0.779
11,55.103,0,21.598,26.373,21.598,26.373,0.701,1.586,0.631,0.873
12,53.730,0,22.907,25.098,22.907,25.098,0.717,1.423,0.703,0.888
13,33.817,0,21.584,25.390,21.584,25.390,0.851,1.453,0.688,0.904
14,33.646,0,20.744,23.614,20.744,23.614,0.442,3.448,0.290,0.663
15,26.436,0,20.689,21.157,20.689,21.157,0.358,4.004,0.250,0.536
16,13.561,0,21.416,21.416,21.416,21.416,0.256,4.473,0.224,0.383
17,24.376,0,21.498,19.149,21.498,19.149,0.758,1.537,0.651,0.863
18,22.831,0,20.926,18.908,20.926,18.908,0.830,1.532,0.653,0.914
19,34.676,0,19.492,19.986,19.492,19.986,0.750,1.779,0.562,0.884
20,60.425,0,19.241,18.679,19.241,18.679,0.843,1.378,0.726,0.912
21,71.926,0,17.111,19.380,17.111,19.380,0.807,1.398,0.715,0.912
22,49.953,0,17.732,20.075,17.732,20.075,0.647,2.412,0.415,0.871
23,41.542,0,17.234,18.961,17.234,18.961,0.895,1.095,0.914,0.938
24,33.131,0,16.479,20.700,16.479,20.700,0.879,1.166,0.858,0.915
25,29.182,0,17.891,20.109,17.891,20.109,0.916,1.123,0.891,0.921
26,35.191,0,18.902,19.110,18.902,19.110,0.737,1.668,0.599,0.869
27,48.237,0,17.156,18.694,17.156,18.694,0.494,2.468,0.405,0.472
28,34.504,0,16.998,19.517,16.998,19.517,0.593,2.130,0.470,0.506
29,31.414,0,19.583,23.486,19.583,23.486,0.456,4.018,0.249,0.466
30,37.079,0,22.460,24.138,22.460,24.138,0.491,1.872,0.534,0.559
31,47.379,0,20.787,21.872,20.787,21.872,0.493,2.208,0.453,0.750
