 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,20.256,0,33.988,23.665,33.988,23.665,0.798,1.653,0.605,0.868
2,104.713,0,33.400,24.023,33.400,24.023,0.525,1.308,0.765,0.857
3,108.490,0,34.594,24.641,34.594,24.641,0.397,1.263,0.792,0.837
4,108.318,0,33.165,25.584,33.165,25.584,0.330,1.280,0.781,0.283
5,118.961,0,33.069,26.351,33.069,26.351,0.414,1.312,0.762,0.825
6,135.441,0,32.719,29.412,32.719,29.412,0.407,1.469,0.681,0.838
7,109.520,0,35.721,29.031,35.721,29.031,0.276,1.333,0.750,0.749
8,118.446,0,35.071,26.710,35.071,26.710,0.331,1.593,0.628,0.756
9,124.798,0,29.623,27.191,29.623,27.191,0.377,1.678,0.596,0.806
10,81.882,0,26.399,27.622,26.399,27.622,0.532,1.490,0.671,0.846
11,134.411,0,30.218,29.108,30.218,29.108,0.333,1.308,0.764,0.851
12,149.860,0,32.619,30.264,32.619,30.264,0.239,1.615,0.619,0.691
13,134.754,0,34.339,27.187,34.339,27.187,0.284,1.184,0.844,0.771
14,135.956,0,30.802,26.022,30.802,26.022,0.349,1.202,0.832,0.813
15,142.651,0,27.968,27.367,27.968,27.367,0.349,1.348,0.742,0.795
16,132.694,0,31.574,30.813,31.574,30.813,0.420,1.536,0.651,0.836
17,136.642,0,33.310,30.211,33.310,30.211,0.411,1.361,0.735,0.843
18,129.433,0,32.844,28.892,32.844,28.892,0.467,1.190,0.840,0.861
19,108.147,0,29.076,29.696,29.076,29.696,0.448,1.451,0.689,0.881
20,95.787,0,29.133,32.552,29.133,32.552,0.602,1.493,0.670,0.860
21,108.318,0,33.030,32.071,33.030,32.071,0.547,1.229,0.814,0.863
22,127.716,0,30.428,29.743,30.428,29.743,0.621,1.127,0.887,0.919
23,134.754,0,27.712,29.870,27.712,29.870,0.423,1.429,0.700,0.867
24,116.558,0,30.032,32.026,30.032,32.026,0.401,1.491,0.671,0.746
25,112.095,0,32.383,31.014,32.383,31.014,0.437,1.244,0.804,0.885
26,131.321,0,30.480,29.149,30.480,29.149,0.368,1.019,0.981,0.839
27,102.310,0,27.007,31.360,27.007,31.360,0.410,1.483,0.674,0.796
28,135.613,0,27.580,35.159,27.580,35.159,0.371,1.059,0.944,0.826
29,81.882,0,28.103,33.431,28.103,33.431,0.630,1.085,0.922,0.887
30,78.793,0,28.517,31.880,28.517,31.880,0.871,1.248,0.801,0.946
31,44.460,0,29.274,31.964,29.274,31.964,0.813,1.090,0.917,0.893
