 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,6.008,0,23.018,29.399,23.018,29.399,0.834,2.073,0.482,0.854
2,9.441,0,23.002,29.888,23.002,29.888,0.791,1.706,0.586,0.894
3,1.373,0,23.098,29.676,23.098,29.676,0.567,4.295,0.233,0.552
4,1.888,0,22.919,29.737,22.919,29.737,0.461,3.868,0.259,0.611
5,4.635,0,22.918,30.084,22.918,30.084,0.611,2.713,0.369,0.750
6,3.777,0,22.373,29.963,22.373,29.963,0.809,1.996,0.501,0.917
7,17.509,0,22.544,30.111,22.544,30.111,0.671,1.791,0.558,0.826
8,0.687,0,21.959,30.245,21.959,30.245,1.000,1.000,1.000,1.000
9,8.583,0,22.216,30.361,22.216,30.361,0.736,1.937,0.516,0.826
10,2.060,0,22.580,30.314,22.580,30.314,0.503,3.046,0.328,0.667
11,2.575,0,22.000,30.535,22.000,30.535,0.694,2.707,0.369,0.857
12,3.433,0,21.959,30.473,21.959,30.473,0.717,1.956,0.511,0.769
13,4.120,0,22.252,30.798,22.252,30.798,0.860,1.787,0.560,0.842
14,1.545,0,17.102,32.018,17.102,32.018,0.314,19.213,0.052,0.039
15,6.180,0,21.901,31.143,21.901,31.143,0.776,1.672,0.598,0.847
16,4.463,0,21.608,30.931,21.608,30.931,0.666,2.336,0.428,0.788
17,8.068,0,21.752,31.334,21.752,31.334,0.887,1.320,0.758,0.855
18,2.918,0,21.581,31.257,21.581,31.257,0.609,2.428,0.412,0.756
19,2.575,0,21.255,31.171,21.255,31.171,0.869,1.362,0.734,0.857
20,5.322,0,21.150,31.442,21.150,31.442,0.907,1.715,0.583,0.899
21,4.120,0,21.217,31.696,21.217,31.696,0.686,1.612,0.621,0.800
22,5.322,0,20.696,30.653,20.696,30.653,0.625,8.870,0.113,0.072
23,3.605,0,21.278,31.656,21.278,31.656,0.802,1.902,0.526,0.824
24,6.008,0,20.746,31.790,20.746,31.790,0.917,1.538,0.650,0.946
25,7.553,0,25.678,26.921,25.678,26.921,0.407,1.203,0.832,0.177
26,84.629,0,29.259,26.160,29.259,26.160,0.263,1.398,0.715,0.542
27,145.569,0,28.229,28.350,28.229,28.350,0.235,1.207,0.829,0.647
28,142.136,0,28.228,28.710,28.228,28.710,0.192,1.257,0.795,0.587
29,171.661,0,28.391,29.683,28.391,29.683,0.213,1.028,0.972,0.625
30,194.836,0,27.793,31.347,27.793,31.347,0.188,1.262,0.792,0.668
31,142.822,0,25.667,34.580,25.667,34.580,0.233,1.495,0.669,0.596
