 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,111.923,0,30.651,19.244,30.651,19.244,0.332,1.227,0.815,0.770
2,128.746,0,30.377,20.631,30.377,20.631,0.275,1.482,0.675,0.727
3,154.152,0,29.205,21.858,29.205,21.858,0.264,1.325,0.755,0.786
4,151.234,0,29.142,22.693,29.142,22.693,0.320,1.525,0.656,0.780
5,173.378,0,28.916,24.337,28.916,24.337,0.268,1.650,0.606,0.783
6,177.670,0,28.853,25.641,28.853,25.641,0.230,1.267,0.789,0.783
7,161.018,0,29.723,27.040,29.723,27.040,0.230,1.479,0.676,0.747
8,119.820,0,33.256,29.378,33.256,29.378,0.586,1.615,0.619,0.845
9,107.975,0,36.064,30.741,36.064,30.741,0.562,1.798,0.556,0.849
10,126.858,0,36.746,28.272,36.746,28.272,0.413,1.850,0.540,0.829
11,101.967,0,33.376,25.039,33.376,25.039,0.439,2.122,0.471,0.773
12,119.820,0,27.873,26.128,27.873,26.128,0.494,1.824,0.548,0.308
13,110.207,0,25.606,27.260,25.606,27.260,0.612,1.689,0.592,0.850
14,106.773,0,27.253,30.236,27.253,30.236,0.419,1.518,0.659,0.361
15,112.438,0,31.499,31.713,31.499,31.713,0.596,1.555,0.643,0.271
16,102.310,0,31.912,29.349,31.912,29.349,0.679,1.535,0.651,0.878
17,94.757,0,27.341,27.780,27.341,27.780,0.554,1.482,0.675,0.878
18,85.659,0,24.807,29.566,24.807,29.566,0.522,1.606,0.623,0.834
19,95.787,0,25.092,31.477,25.092,31.477,0.502,1.595,0.627,0.297
20,81.368,0,29.691,31.600,29.691,31.600,0.713,1.507,0.664,0.883
21,67.120,0,29.776,29.123,29.776,29.123,0.500,2.222,0.450,0.829
22,87.376,0,30.560,30.380,30.560,30.380,0.478,2.007,0.498,0.262
23,76.561,0,29.588,31.404,29.588,31.404,0.622,1.990,0.502,0.851
24,89.092,0,27.120,32.285,27.120,32.285,0.708,1.174,0.852,0.884
25,77.763,0,27.814,33.812,27.814,33.812,0.744,1.368,0.731,0.894
26,93.212,0,28.654,33.623,28.654,33.623,0.728,1.336,0.749,0.867
27,88.577,0,28.787,32.732,28.787,32.732,0.660,2.038,0.491,0.885
28,86.346,0,27.468,35.158,27.468,35.158,0.655,2.034,0.492,0.894
29,75.016,0,25.064,36.724,25.064,36.724,0.751,1.180,0.848,0.891
30,69.180,0,27.164,34.568,27.164,34.568,0.785,1.415,0.707,0.902
31,62.313,0,29.245,34.315,29.245,34.315,0.781,1.542,0.648,0.914
