 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,2450.295,255,24.238,25.274,24.238,25.274,0.135,1.043,0.959,1.000
2,62.656,0,18.546,21.420,18.546,21.420,0.432,1.198,0.835,0.842
3,107.288,0,19.796,25.731,19.796,25.731,0.330,1.480,0.675,0.769
4,134.583,0,18.961,24.838,18.961,24.838,0.317,1.464,0.683,0.781
5,129.776,0,20.644,27.531,20.644,27.531,0.310,1.511,0.662,0.757
6,139.046,0,24.129,25.371,24.129,25.371,0.353,1.278,0.782,0.840
7,126.171,0,23.973,23.480,23.973,23.480,0.321,1.448,0.690,0.782
8,118.446,0,23.207,24.720,23.207,24.720,0.345,1.099,0.910,0.774
9,124.283,0,25.081,27.829,25.081,27.829,0.337,1.277,0.783,0.766
10,116.558,0,26.661,27.253,26.661,27.253,0.394,1.553,0.644,0.822
11,125.141,0,24.694,25.473,24.694,25.473,0.333,1.168,0.856,0.781
12,121.193,0,22.712,26.170,22.712,26.170,0.363,1.131,0.884,0.803
13,128.059,0,22.378,28.934,22.378,28.934,0.376,1.271,0.787,0.825
14,97.675,0,23.589,29.355,23.589,29.355,0.329,1.304,0.767,0.759
15,118.446,0,21.871,26.731,21.871,26.731,0.405,1.056,0.947,0.829
16,91.839,0,21.273,27.339,21.273,27.339,0.346,1.560,0.641,0.752
17,116.386,0,23.162,29.769,23.162,29.769,0.311,1.617,0.618,0.750
18,110.207,0,25.392,27.147,25.392,27.147,0.434,1.716,0.583,0.789
19,95.787,0,23.954,26.550,23.954,26.550,0.355,1.215,0.823,0.747
20,122.566,0,22.504,31.697,22.504,31.697,0.343,1.356,0.737,0.775
21,88.062,0,25.605,31.918,25.605,31.918,0.700,1.460,0.685,0.855
22,100.594,0,24.324,29.063,24.324,29.063,0.393,1.474,0.678,0.758
23,111.408,0,22.915,31.258,22.915,31.258,0.465,1.116,0.896,0.872
24,81.368,0,25.751,32.140,25.751,32.140,0.586,1.290,0.775,0.815
25,64.030,0,26.392,29.425,26.392,29.425,0.725,1.540,0.649,0.875
26,72.956,0,24.552,30.881,24.552,30.881,0.612,1.649,0.606,0.813
27,90.637,0,22.725,33.211,22.725,33.211,0.631,1.619,0.618,0.847
28,64.545,0,26.312,30.541,26.312,30.541,0.638,1.315,0.760,0.829
29,70.381,0,26.264,27.642,26.264,27.642,0.659,1.094,0.914,0.851
30,75.359,0,26.665,31.350,26.665,31.350,0.759,1.240,0.806,0.893
31,57.163,0,28.069,30.991,28.069,30.991,0.803,1.249,0.801,0.916
