 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,3151.703,255,28.174,27.967,28.174,27.967,0.135,1.007,0.993,1.000
2,3151.703,255,28.174,27.967,28.174,27.967,0.135,1.007,0.993,1.000
3,3151.703,255,28.174,27.967,28.174,27.967,0.135,1.007,0.993,1.000
4,3151.703,255,28.174,27.967,28.174,27.967,0.135,1.007,0.993,1.000
5,71.583,0,24.387,33.496,24.387,33.496,0.897,1.097,0.911,0.940
6,98.534,0,24.192,33.859,24.192,33.859,0.398,1.247,0.802,0.836
7,127.544,0,24.252,34.196,24.252,34.196,0.319,1.248,0.801,0.801
8,133.209,0,25.856,35.261,25.856,35.261,0.287,1.232,0.812,0.791
9,120.163,0,26.689,36.160,26.689,36.160,0.294,1.164,0.859,0.733
10,130.806,0,26.936,36.936,26.936,36.936,0.393,1.302,0.768,0.837
11,132.179,0,28.086,36.009,28.086,36.009,0.248,1.253,0.798,0.735
12,129.433,0,27.270,35.645,27.270,35.645,0.264,1.433,0.698,0.708
13,126.343,0,26.269,36.321,26.269,36.321,0.243,1.248,0.801,0.688
14,123.768,0,27.177,37.107,27.177,37.107,0.292,1.193,0.838,0.778
15,99.220,0,28.683,36.719,28.683,36.719,0.308,1.081,0.925,0.698
16,113.983,0,28.936,38.012,28.936,38.012,0.429,1.067,0.937,0.850
17,104.198,0,29.569,37.222,29.569,37.222,0.416,1.439,0.695,0.782
18,97.675,0,29.171,37.436,29.171,37.436,0.324,1.260,0.794,0.726
19,108.490,0,30.072,37.948,30.072,37.948,0.778,1.141,0.876,0.937
20,106.945,0,30.764,37.811,30.764,37.811,0.545,1.258,0.795,0.887
21,95.100,0,30.109,37.675,30.109,37.675,0.560,1.258,0.795,0.849
22,97.847,0,31.192,37.010,31.192,37.010,0.692,1.157,0.864,0.913
23,92.869,0,31.997,37.428,31.997,37.428,0.720,1.212,0.825,0.936
24,82.397,0,32.892,36.781,32.892,36.781,0.784,1.335,0.749,0.911
25,67.806,0,32.030,36.983,32.030,36.983,0.702,1.196,0.836,0.898
26,73.986,0,31.703,35.834,31.703,35.834,0.850,1.279,0.782,0.934
27,79.994,0,31.653,36.824,31.653,36.824,0.691,1.226,0.816,0.352
28,89.607,0,32.838,36.757,32.838,36.757,0.854,1.151,0.869,0.925
29,93.555,0,33.132,35.969,33.132,35.969,0.816,1.180,0.847,0.914
30,83.942,0,32.644,35.233,32.644,35.233,0.743,1.143,0.875,0.884
31,83.599,0,33.663,36.599,33.663,36.599,0.696,1.419,0.705,0.860
