 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,0.515,0,27.276,24.100,27.276,24.100,1.000,1.464,0.683,0.857
2,47.550,0,24.885,26.828,24.885,26.828,0.272,1.772,0.564,0.520
3,88.406,0,26.817,27.325,26.817,27.325,0.199,1.210,0.826,0.252
4,72.441,0,31.806,28.091,31.806,28.091,0.207,1.210,0.826,0.520
5,104.542,0,32.283,30.048,32.283,30.048,0.302,1.961,0.510,0.591
6,110.378,0,29.500,31.304,29.500,31.304,0.278,1.404,0.712,0.631
7,84.457,0,28.983,31.648,28.983,31.648,0.203,1.778,0.563,0.607
8,113.640,0,31.474,29.268,31.474,29.268,0.240,1.236,0.809,0.663
9,99.220,0,32.412,25.719,32.412,25.719,0.402,1.920,0.521,0.678
10,121.193,0,30.419,29.315,30.419,29.315,0.292,1.077,0.928,0.736
11,94.242,0,27.930,31.022,27.930,31.022,0.327,1.514,0.660,0.662
12,110.722,0,28.727,28.184,28.727,28.184,0.321,1.065,0.939,0.717
13,96.817,0,30.807,31.383,30.807,31.383,0.295,1.653,0.605,0.711
14,88.406,0,28.502,32.104,28.502,32.104,0.316,1.872,0.534,0.683
15,85.316,0,27.939,29.160,27.939,29.160,0.367,1.549,0.645,0.693
16,91.496,0,30.157,32.728,30.157,32.728,0.345,1.121,0.892,0.797
17,67.463,0,29.138,33.360,29.138,33.360,0.504,1.249,0.801,0.751
18,69.866,0,31.478,29.242,31.478,29.242,0.425,1.585,0.631,0.778
19,53.387,0,32.370,33.153,32.370,33.153,0.569,1.509,0.663,0.795
20,63.343,0,31.332,35.064,31.332,35.064,0.551,1.760,0.568,0.617
21,40.169,0,34.787,32.850,34.787,32.850,0.570,1.568,0.638,0.801
22,51.155,0,34.031,33.215,34.031,33.215,0.503,1.383,0.723,0.715
23,60.768,0,33.988,34.909,33.988,34.909,0.602,1.433,0.698,0.819
24,43.430,0,34.414,33.174,34.414,33.174,0.731,1.956,0.511,0.875
25,35.706,0,33.857,33.020,33.857,33.020,0.801,1.199,0.834,0.885
26,31.757,0,34.959,32.618,34.959,32.618,0.606,1.635,0.612,0.847
27,27.981,0,34.730,32.260,34.730,32.260,0.866,1.397,0.716,0.929
28,33.646,0,34.397,31.839,34.397,31.839,0.771,1.203,0.831,0.889
29,32.444,0,34.006,30.328,34.006,30.328,0.479,2.682,0.373,0.152
30,33.131,0,32.945,35.182,32.945,35.182,0.766,1.280,0.781,0.858
31,39.825,0,35.215,34.178,35.215,34.178,0.818,1.289,0.776,0.924
