 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,39.482,0,33.504,17.850,33.504,17.850,0.515,1.133,0.882,0.150
2,68.493,0,34.661,17.218,34.661,17.218,0.631,1.248,0.801,0.743
3,95.444,0,33.351,16.604,33.351,16.604,0.619,1.137,0.880,0.833
4,97.847,0,29.722,17.205,29.722,17.205,0.469,1.217,0.822,0.867
5,121.536,0,29.211,16.030,29.211,16.030,0.424,1.190,0.841,0.832
6,110.722,0,28.116,16.974,28.116,16.974,0.333,1.724,0.580,0.736
7,112.095,0,27.495,18.526,27.495,18.526,0.378,1.615,0.619,0.703
8,109.005,0,27.993,21.954,27.993,21.954,0.444,1.331,0.752,0.767
9,107.288,0,28.795,25.509,28.795,25.509,0.385,1.579,0.633,0.731
10,104.713,0,27.029,30.690,27.029,30.690,0.529,1.375,0.727,0.764
11,103.169,0,25.270,33.849,25.270,33.849,0.394,1.381,0.724,0.682
12,103.855,0,23.999,34.769,23.999,34.769,0.261,2.750,0.364,0.614
13,77.934,0,25.013,35.334,25.013,35.334,0.253,2.919,0.343,0.444
14,93.040,0,25.147,35.775,25.147,35.775,0.193,1.488,0.672,0.388
15,100.422,0,25.294,34.486,25.294,34.486,0.225,1.847,0.541,0.576
16,63.515,0,27.675,33.693,27.675,33.693,0.384,2.153,0.464,0.591
17,67.463,0,28.794,33.915,28.794,33.915,0.455,1.636,0.611,0.609
18,56.992,0,28.636,32.253,28.636,32.253,0.716,1.993,0.502,0.882
19,41.027,0,26.512,32.292,26.512,32.292,0.724,1.979,0.505,0.872
20,35.362,0,29.377,33.188,29.377,33.188,0.871,1.350,0.741,0.928
21,29.697,0,28.323,32.967,28.323,32.967,0.910,1.349,0.741,0.943
22,18.196,0,27.904,32.086,27.904,32.086,0.932,1.120,0.893,0.926
23,22.488,0,25.961,26.951,25.961,26.951,0.370,3.397,0.294,0.508
24,35.362,0,27.802,27.969,27.802,27.969,0.406,4.193,0.239,0.660
25,30.899,0,27.707,30.736,27.707,30.736,0.504,2.399,0.417,0.484
26,22.488,0,27.435,30.753,27.435,30.753,0.576,2.051,0.487,0.749
27,19.913,0,26.742,31.024,26.742,31.024,0.625,1.486,0.673,0.808
28,16.308,0,25.681,29.550,25.681,29.550,0.754,1.040,0.962,0.433
29,4.120,0,24.410,22.201,24.410,22.201,0.507,8.180,0.122,0.286
30,5.665,0,28.946,24.702,28.946,24.702,0.459,7.083,0.141,0.223
31,14.420,0,27.143,24.277,27.143,24.277,0.281,2.981,0.336,0.361
