 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,23.174,0,16.261,24.376,16.261,24.376,0.821,1.565,0.639,0.903
2,79.994,0,19.170,25.080,19.170,25.080,0.296,2.044,0.489,0.653
3,108.147,0,20.971,24.913,20.971,24.913,0.357,1.672,0.598,0.815
4,115.871,0,22.368,24.983,22.368,24.983,0.337,1.425,0.702,0.804
5,107.975,0,22.818,24.138,22.818,24.138,0.351,1.808,0.553,0.785
6,95.272,0,24.863,21.109,24.863,21.109,0.371,1.252,0.799,0.696
7,75.359,0,26.617,19.285,26.617,19.285,0.241,1.311,0.763,0.499
8,73.643,0,28.703,21.365,28.703,21.365,0.552,1.915,0.522,0.572
9,92.182,0,26.367,26.069,26.367,26.069,0.379,1.964,0.509,0.681
10,87.376,0,27.159,26.347,27.159,26.347,0.415,1.702,0.588,0.582
11,89.092,0,26.474,23.714,26.474,23.714,0.444,1.379,0.725,0.706
12,83.084,0,27.886,24.686,27.886,24.686,0.486,1.542,0.649,0.805
13,72.784,0,29.658,24.681,29.658,24.681,0.483,1.163,0.860,0.755
14,68.836,0,27.953,27.419,27.953,27.419,0.513,1.667,0.600,0.767
15,56.648,0,27.576,27.854,27.576,27.854,0.643,1.190,0.841,0.831
16,46.520,0,27.624,26.855,27.624,26.855,0.479,1.321,0.757,0.740
17,64.545,0,26.006,25.622,26.006,25.622,0.551,1.336,0.748,0.776
18,56.992,0,25.825,23.983,25.825,23.983,0.347,1.146,0.873,0.671
19,40.684,0,25.045,21.778,25.045,21.778,0.836,1.359,0.736,0.915
20,29.526,0,23.041,22.515,23.041,22.515,0.847,1.428,0.700,0.910
21,35.362,0,18.932,25.137,18.932,25.137,0.585,2.095,0.477,0.795
22,48.409,0,18.236,25.429,18.236,25.429,0.708,1.183,0.845,0.874
23,64.888,0,17.673,22.853,17.673,22.853,0.539,1.463,0.683,0.770
24,47.722,0,19.266,23.671,19.266,23.671,0.594,2.528,0.396,0.812
25,40.512,0,20.095,20.886,20.095,20.886,0.304,1.433,0.698,0.640
26,11.845,0,22.641,21.884,22.641,21.884,0.247,4.192,0.239,0.121
27,5.836,0,19.193,23.226,19.193,23.226,0.733,6.621,0.151,0.116
28,36.907,0,17.636,23.542,17.636,23.542,0.628,2.220,0.451,0.313
29,19.054,0,17.228,23.756,17.228,23.756,0.918,1.096,0.912,0.933
30,18.539,0,18.050,24.733,18.050,24.733,0.519,1.796,0.557,0.175
31,40.684,0,19.745,22.556,19.745,22.556,0.692,1.306,0.765,0.823
