 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,2450.295,255,24.238,25.274,24.238,25.274,0.135,1.043,0.959,1.000
2,12.016,0,25.516,22.723,25.516,22.723,0.271,3.220,0.311,0.443
3,39.654,0,23.287,22.482,23.287,22.482,0.505,1.714,0.583,0.764
4,41.542,0,22.988,22.521,22.988,22.521,0.493,1.384,0.722,0.854
5,24.719,0,26.476,21.470,26.476,21.470,0.311,1.290,0.775,0.449
6,25.406,0,27.144,25.654,27.144,25.654,0.534,2.359,0.424,0.727
7,42.915,0,25.337,23.426,25.337,23.426,0.287,1.250,0.800,0.666
8,47.379,0,26.578,24.582,26.578,24.582,0.254,1.929,0.518,0.538
9,56.133,0,27.575,23.450,27.575,23.450,0.370,1.600,0.625,0.679
10,42.744,0,27.111,27.551,27.111,27.551,0.386,1.566,0.638,0.616
11,38.967,0,27.912,28.193,27.912,28.193,0.499,1.615,0.619,0.709
12,48.065,0,27.822,26.348,27.822,26.348,0.307,1.196,0.836,0.666
13,40.684,0,28.780,27.183,28.780,27.183,0.442,1.632,0.613,0.662
14,44.975,0,28.685,29.172,28.685,29.172,0.450,1.708,0.585,0.702
15,48.752,0,28.858,30.015,28.858,30.015,0.358,1.247,0.802,0.724
16,68.493,0,29.576,30.676,29.576,30.676,0.557,1.304,0.767,0.791
17,47.207,0,30.257,29.573,30.257,29.573,0.493,1.275,0.784,0.290
18,35.534,0,28.383,30.096,28.383,30.096,0.620,1.511,0.662,0.812
19,23.003,0,28.208,30.119,28.208,30.119,0.645,1.621,0.617,0.795
20,2.747,0,28.614,29.339,28.614,29.339,0.857,1.803,0.554,0.842
21,2450.295,255,24.238,25.274,24.238,25.274,0.135,1.043,0.959,1.000
22,2450.295,255,24.238,25.274,24.238,25.274,0.135,1.043,0.959,1.000
23,2450.295,255,24.238,25.274,24.238,25.274,0.135,1.043,0.959,1.000
24,6.351,0,19.378,26.533,19.378,26.533,0.338,1.213,0.824,0.587
25,30.041,0,20.918,24.510,20.918,24.510,0.407,1.337,0.748,0.622
26,31.929,0,23.213,25.946,23.213,25.946,0.604,1.617,0.619,0.825
27,32.101,0,22.255,26.841,22.255,26.841,0.790,1.504,0.665,0.884
28,12.360,0,22.442,26.747,22.442,26.747,0.687,1.879,0.532,0.791
29,2450.295,255,24.238,25.274,24.238,25.274,0.135,1.043,0.959,1.000
30,1.888,0,26.272,30.340,26.272,30.340,0.887,1.892,0.528,0.880
31,4.978,0,26.366,30.895,26.366,30.895,0.743,1.652,0.605,0.853
