 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,25.749,0,19.810,21.172,19.810,21.172,0.250,2.325,0.430,0.277
2,31.757,0,17.114,25.443,17.114,25.443,0.256,2.034,0.492,0.322
3,60.596,0,15.127,24.838,15.127,24.838,0.286,1.222,0.818,0.583
4,68.836,0,13.705,26.672,13.705,26.672,0.380,1.326,0.754,0.611
5,72.269,0,11.984,26.584,11.984,26.584,0.238,2.050,0.488,0.535
6,54.073,0,9.606,29.932,9.606,29.932,0.280,2.133,0.469,0.460
7,63.343,0,8.544,28.859,8.544,28.859,0.367,2.136,0.468,0.791
8,63.686,0,13.937,24.803,13.937,24.803,0.439,1.682,0.595,0.753
9,73.299,0,15.513,25.881,15.513,25.881,0.360,1.534,0.652,0.455
10,62.656,0,16.021,27.447,16.021,27.447,0.335,3.029,0.330,0.631
11,48.923,0,12.315,30.076,12.315,30.076,0.215,1.039,0.962,0.514
12,67.635,0,11.370,28.642,11.370,28.642,0.474,1.518,0.659,0.603
13,38.624,0,12.797,24.901,12.797,24.901,0.407,1.860,0.538,0.750
14,43.945,0,13.357,24.689,13.357,24.689,0.399,2.636,0.379,0.749
15,22.488,0,10.578,25.990,10.578,25.990,0.241,1.293,0.774,0.381
16,47.722,0,11.576,30.704,11.576,30.704,0.391,1.747,0.572,0.666
17,51.842,0,12.269,32.947,12.269,32.947,0.452,1.880,0.532,0.768
18,30.212,0,12.413,31.420,12.413,31.420,0.407,1.082,0.924,0.579
19,40.512,0,11.861,26.910,11.861,26.910,0.480,1.899,0.527,0.726
20,40.169,0,15.427,28.925,15.427,28.925,0.696,1.610,0.621,0.886
21,35.534,0,12.072,30.449,12.072,30.449,0.738,1.394,0.718,0.872
22,35.191,0,9.098,30.560,9.098,30.560,0.337,3.113,0.321,0.625
23,17.509,0,11.723,26.427,11.723,26.427,0.309,2.085,0.480,0.416
24,13.733,0,14.149,27.412,14.149,27.412,0.369,2.414,0.414,0.386
25,12.531,0,5.957,30.560,5.957,30.560,0.662,1.251,0.800,0.816
26,20.771,0,5.569,32.110,5.569,32.110,0.767,1.622,0.616,0.877
27,27.123,0,9.126,29.946,9.126,29.946,0.215,1.675,0.597,0.611
28,21.114,0,8.278,33.680,8.278,33.680,0.704,2.074,0.482,0.845
29,17.509,0,5.110,32.987,5.110,32.987,0.514,1.614,0.620,0.726
30,8.240,0,9.650,29.624,9.650,29.624,0.227,1.795,0.557,0.323
31,6.180,0,12.234,30.004,12.234,30.004,0.611,1.532,0.653,0.727
