 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,3104.325,255,28.381,27.345,28.381,27.345,0.135,1.038,0.964,1.000
2,3104.325,255,28.381,27.345,28.381,27.345,0.135,1.038,0.964,1.000
3,3104.325,255,28.381,27.345,28.381,27.345,0.135,1.038,0.964,1.000
4,3104.325,255,28.381,27.345,28.381,27.345,0.135,1.038,0.964,1.000
5,3104.325,255,28.381,27.345,28.381,27.345,0.135,1.038,0.964,1.000
6,0.343,0,20.716,0.207,20.716,0.207,1.000,2.000,0.500,1.000
7,1.373,0,24.600,31.074,24.600,31.074,0.710,1.948,0.513,0.696
8,22.144,0,26.348,28.904,26.348,28.904,0.785,1.812,0.552,0.908
9,55.103,0,28.949,27.874,28.949,27.874,0.582,1.268,0.789,0.882
10,82.397,0,28.580,28.327,28.580,28.327,0.587,1.445,0.692,0.908
11,98.019,0,28.184,26.326,28.184,26.326,0.884,1.104,0.906,0.948
12,104.027,0,29.439,26.763,29.439,26.763,0.693,1.416,0.706,0.932
13,92.525,0,29.017,27.181,29.017,27.181,0.444,2.130,0.469,0.848
14,84.114,0,30.464,27.406,30.464,27.406,0.586,1.758,0.569,0.489
15,84.114,0,34.373,26.962,34.373,26.962,0.569,1.782,0.561,0.856
16,60.253,0,37.347,26.058,37.347,26.058,0.779,1.165,0.859,0.912
17,41.542,0,38.090,24.075,38.090,24.075,0.494,2.670,0.375,0.548
18,36.907,0,37.993,22.399,37.993,22.399,0.407,2.193,0.456,0.162
19,53.558,0,39.279,23.221,39.279,23.221,0.692,1.442,0.694,0.861
20,27.466,0,37.952,21.899,37.952,21.899,0.456,2.833,0.353,0.631
21,3104.325,255,28.381,27.345,28.381,27.345,0.135,1.038,0.964,1.000
22,3104.325,255,28.381,27.345,28.381,27.345,0.135,1.038,0.964,1.000
23,3104.325,255,28.381,27.345,28.381,27.345,0.135,1.038,0.964,1.000
24,3104.325,255,28.381,27.345,28.381,27.345,0.135,1.038,0.964,1.000
25,3104.325,255,28.381,27.345,28.381,27.345,0.135,1.038,0.964,1.000
26,3104.325,255,28.381,27.345,28.381,27.345,0.135,1.038,0.964,1.000
27,3104.325,255,28.381,27.345,28.381,27.345,0.135,1.038,0.964,1.000
28,3104.325,255,28.381,27.345,28.381,27.345,0.135,1.038,0.964,1.000
29,3104.325,255,28.381,27.345,28.381,27.345,0.135,1.038,0.964,1.000
30,3104.325,255,28.381,27.345,28.381,27.345,0.135,1.038,0.964,1.000
31,3104.325,255,28.381,27.345,28.381,27.345,0.135,1.038,0.964,1.000
