 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,41.542,0,22.349,18.857,22.349,18.857,0.244,1.196,0.836,0.375
2,101.967,0,22.800,20.711,22.800,20.711,0.248,1.206,0.829,0.585
3,46.177,0,23.902,19.823,23.902,19.823,0.240,1.815,0.551,0.392
4,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
5,128.574,0,22.339,25.201,22.339,25.201,0.263,1.621,0.617,0.728
6,109.863,0,24.799,24.996,24.799,24.996,0.341,1.393,0.718,0.762
7,144.539,0,27.458,24.429,27.458,24.429,0.291,1.257,0.795,0.776
8,145.054,0,26.377,20.547,26.377,20.547,0.297,1.027,0.973,0.850
9,122.223,0,24.011,20.021,24.011,20.021,0.266,1.313,0.761,0.833
10,66.433,0,21.333,22.193,21.333,22.193,0.218,1.336,0.749,0.250
11,136.127,0,26.015,23.734,26.015,23.734,0.299,1.175,0.851,0.748
12,129.604,0,28.262,20.168,28.262,20.168,0.467,1.655,0.604,0.824
13,103.340,0,25.780,19.757,25.780,19.757,0.410,1.495,0.669,0.737
14,77.419,0,24.748,22.678,24.748,22.678,0.246,1.788,0.559,0.616
15,96.302,0,24.159,27.209,24.159,27.209,0.478,1.157,0.864,0.780
16,110.378,0,28.081,27.352,28.081,27.352,0.430,1.133,0.882,0.819
17,109.177,0,28.832,22.206,28.832,22.206,0.340,1.341,0.746,0.784
18,109.348,0,25.273,22.419,25.273,22.419,0.370,1.088,0.919,0.798
19,110.035,0,27.173,26.163,27.173,26.163,0.637,1.117,0.895,0.907
20,107.460,0,29.466,25.974,29.466,25.974,0.368,1.251,0.799,0.762
21,83.256,0,26.551,23.072,26.551,23.072,0.317,1.569,0.637,0.644
22,83.256,0,25.175,24.913,25.175,24.913,0.254,1.093,0.915,0.700
23,100.594,0,28.865,26.727,28.865,26.727,0.315,1.197,0.835,0.752
24,117.760,0,29.657,24.861,29.657,24.861,0.362,1.225,0.816,0.770
25,99.907,0,27.684,23.871,27.684,23.871,0.386,1.419,0.705,0.801
26,75.531,0,25.324,25.300,25.324,25.300,0.328,1.219,0.820,0.783
27,90.809,0,26.741,27.364,26.741,27.364,0.583,1.180,0.847,0.848
28,72.613,0,25.208,24.453,25.208,24.453,0.367,1.342,0.745,0.729
29,81.882,0,24.363,25.224,24.363,25.224,0.460,1.429,0.700,0.754
30,82.569,0,26.548,27.228,26.548,27.228,0.578,1.023,0.978,0.866
31,96.989,0,28.256,26.023,28.256,26.023,0.289,1.548,0.646,0.744
