 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,0.687,0,20.923,26.517,20.923,26.517,0.698,79.667,0.013,0.028
2,21.458,0,28.361,31.072,28.361,31.072,0.455,1.539,0.650,0.716
3,6.180,0,31.097,32.271,31.097,32.271,0.611,2.039,0.491,0.750
4,62.656,0,28.868,28.727,28.868,28.727,0.449,1.802,0.555,0.760
5,63.515,0,27.268,27.505,27.268,27.505,0.311,1.576,0.634,0.620
6,67.806,0,27.815,27.615,27.815,27.615,0.289,1.841,0.543,0.625
7,70.724,0,28.036,26.736,28.036,26.736,0.259,1.216,0.822,0.642
8,64.545,0,27.202,26.487,27.202,26.487,0.335,1.450,0.689,0.639
9,71.926,0,28.045,29.472,28.045,29.472,0.274,1.262,0.792,0.642
10,69.523,0,28.239,29.855,28.239,29.855,0.329,1.454,0.688,0.685
11,59.395,0,30.503,27.628,30.503,27.628,0.456,1.898,0.527,0.755
12,61.455,0,29.710,26.916,29.710,26.916,0.362,1.503,0.665,0.626
13,78.964,0,28.248,27.807,28.248,27.807,0.292,1.110,0.901,0.710
14,54.417,0,27.963,27.673,27.963,27.673,0.246,1.452,0.689,0.595
15,47.207,0,27.133,28.708,27.133,28.708,0.351,1.789,0.559,0.629
16,40.684,0,27.582,27.355,27.582,27.355,0.258,1.829,0.547,0.557
17,22.831,0,26.935,25.599,26.935,25.599,0.410,2.340,0.427,0.485
18,15.106,0,28.202,24.511,28.202,24.511,0.429,2.299,0.435,0.552
19,39.825,0,27.640,25.865,27.640,25.865,0.430,1.634,0.612,0.667
20,47.550,0,27.024,27.006,27.024,27.006,0.371,1.642,0.609,0.618
21,41.714,0,27.876,27.187,27.876,27.187,0.308,1.592,0.628,0.596
22,35.019,0,28.172,26.856,28.172,26.856,0.287,1.779,0.562,0.523
23,32.101,0,28.062,26.329,28.062,26.329,0.412,1.709,0.585,0.657
24,24.891,0,28.404,25.218,28.404,25.218,0.459,1.594,0.627,0.491
25,2943.135,255,27.967,26.309,27.967,26.309,0.135,1.063,0.941,1.000
26,8.240,0,24.393,28.778,24.393,28.778,0.762,1.410,0.709,0.865
27,11.330,0,26.422,28.230,26.422,28.230,0.469,4.439,0.225,0.471
28,1.202,0,28.559,27.079,28.559,27.079,0.338,1.575,0.635,0.060
29,16.308,0,26.026,25.402,26.026,25.402,0.551,2.037,0.491,0.709
30,12.360,0,24.830,25.245,24.830,25.245,0.363,2.651,0.377,0.605
31,8.240,0,26.404,26.327,26.404,26.327,0.528,2.231,0.448,0.807
