 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,7.038,0,22.439,20.802,22.439,20.802,0.410,2.953,0.339,0.402
2,6.523,0,23.834,22.341,23.834,22.341,0.449,5.378,0.186,0.081
3,5.150,0,23.105,25.370,23.105,25.370,0.666,1.506,0.664,0.769
4,41.199,0,21.945,24.661,21.945,24.661,0.458,1.463,0.684,0.413
5,25.063,0,21.040,25.915,21.040,25.915,0.560,1.292,0.774,0.813
6,34.332,0,21.234,24.683,21.234,24.683,0.537,2.393,0.418,0.743
7,17.509,0,24.685,22.987,24.685,22.987,0.491,1.956,0.511,0.632
8,28.324,0,22.824,24.358,22.824,24.358,0.618,1.755,0.570,0.780
9,31.929,0,24.309,24.327,24.309,24.327,0.229,1.538,0.650,0.645
10,33.646,0,24.525,25.631,24.525,25.631,0.794,1.750,0.572,0.907
11,34.161,0,22.726,24.336,22.726,24.336,0.267,1.675,0.597,0.616
12,15.278,0,21.119,24.508,21.119,24.508,0.415,1.844,0.542,0.473
13,32.272,0,21.379,24.090,21.379,24.090,0.356,1.595,0.627,0.509
14,39.310,0,21.915,22.239,21.915,22.239,0.554,1.517,0.659,0.768
15,32.616,0,21.392,22.964,21.392,22.964,0.481,1.405,0.712,0.521
16,22.659,0,21.162,21.479,21.162,21.479,0.681,1.548,0.646,0.846
17,27.123,0,19.502,23.110,19.502,23.110,0.533,1.828,0.547,0.806
18,31.929,0,20.400,21.810,20.400,21.810,0.504,1.824,0.548,0.823
19,35.191,0,21.061,20.772,21.061,20.772,0.524,2.405,0.416,0.788
20,33.817,0,20.585,20.360,20.585,20.360,0.461,1.542,0.648,0.826
21,40.684,0,22.058,21.516,22.058,21.516,0.472,1.391,0.719,0.820
22,33.817,0,20.557,21.703,20.557,21.703,0.476,1.442,0.693,0.779
23,33.817,0,20.055,22.332,20.055,22.332,0.484,1.727,0.579,0.793
24,28.324,0,20.032,21.184,20.032,21.184,0.728,1.109,0.901,0.873
25,31.242,0,19.947,21.729,19.947,21.729,0.821,1.122,0.891,0.881
26,30.556,0,21.126,20.434,21.126,20.434,0.786,1.356,0.737,0.881
27,46.177,0,20.778,22.394,20.778,22.394,0.786,1.269,0.788,0.895
28,28.324,0,21.355,21.915,21.355,21.915,0.281,1.413,0.708,0.695
29,37.251,0,20.820,22.420,20.820,22.420,0.806,1.408,0.710,0.870
30,17.853,0,21.011,22.517,21.011,22.517,0.264,3.319,0.301,0.514
31,25.063,0,21.244,21.809,21.244,21.809,0.454,1.970,0.508,0.707
