 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
2,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
3,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
4,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
5,1.030,0,30.176,29.555,30.176,29.555,0.916,1.124,0.890,0.800
6,13.046,0,31.020,30.949,31.020,30.949,0.606,2.596,0.385,0.764
7,43.602,0,31.359,32.633,31.359,32.633,0.781,1.341,0.746,0.885
8,60.253,0,30.692,32.573,30.692,32.573,0.581,1.625,0.615,0.282
9,23.861,0,30.748,32.605,30.748,32.605,0.492,1.338,0.747,0.602
10,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
11,7.210,0,27.079,29.713,27.079,29.713,0.335,2.862,0.349,0.331
12,35.191,0,28.820,29.622,28.820,29.622,0.797,1.376,0.727,0.909
13,35.706,0,29.704,27.985,29.704,27.985,0.681,1.268,0.789,0.832
14,0.343,0,31.074,27.552,31.074,27.552,1.000,2.000,0.500,1.000
15,22.316,0,28.767,24.843,28.767,24.843,0.549,1.380,0.725,0.847
16,54.245,0,26.770,26.140,26.770,26.140,0.757,1.401,0.714,0.860
17,30.556,0,25.641,27.482,25.641,27.482,0.357,1.674,0.597,0.450
18,45.662,0,26.826,24.887,26.826,24.887,0.562,1.541,0.649,0.809
19,70.896,0,28.305,25.508,28.305,25.508,0.542,1.305,0.766,0.845
20,53.215,0,28.297,24.704,28.297,24.704,0.524,1.443,0.693,0.812
21,32.444,0,27.443,24.654,27.443,24.654,0.344,1.819,0.550,0.639
22,16.136,0,28.125,24.189,28.125,24.189,0.224,1.261,0.793,0.445
23,35.019,0,28.744,23.113,28.744,23.113,0.418,1.644,0.608,0.648
24,54.245,0,26.770,23.715,26.770,23.715,0.433,1.365,0.732,0.757
25,18.883,0,27.168,21.835,27.168,21.835,0.404,1.538,0.650,0.445
26,38.280,0,26.963,22.326,26.963,22.326,0.484,1.506,0.664,0.765
27,49.953,0,26.475,22.975,26.475,22.975,0.481,1.498,0.668,0.774
28,45.319,0,26.614,22.285,26.614,22.285,0.568,1.585,0.631,0.785
29,49.438,0,26.397,22.145,26.397,22.145,0.548,1.533,0.652,0.315
30,51.842,0,26.189,22.656,26.189,22.656,0.446,2.151,0.465,0.263
31,55.103,0,26.333,22.934,26.333,22.934,0.540,1.364,0.733,0.828
