 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,1252.785,255,18.437,16.987,18.437,16.987,0.135,1.085,0.921,1.000
2,17.338,0,24.931,18.790,24.931,18.790,0.350,2.391,0.418,0.539
3,40.169,0,22.635,17.247,22.635,17.247,0.515,3.052,0.328,0.830
4,40.855,0,21.825,19.027,21.825,19.027,0.593,1.252,0.799,0.807
5,23.346,0,22.215,18.733,22.215,18.733,0.270,1.827,0.547,0.525
6,24.033,0,21.622,17.067,21.622,17.067,0.218,1.912,0.523,0.567
7,24.891,0,22.052,16.037,22.052,16.037,0.273,1.538,0.650,0.595
8,29.354,0,24.134,16.315,24.134,16.315,0.392,3.379,0.296,0.588
9,41.542,0,22.166,16.852,22.166,16.852,0.359,2.029,0.493,0.559
10,34.161,0,22.980,19.291,22.980,19.291,0.258,1.591,0.629,0.544
11,49.610,0,19.399,20.510,19.399,20.510,0.408,1.906,0.525,0.684
12,49.782,0,18.153,19.756,18.153,19.756,0.345,1.813,0.552,0.619
13,27.981,0,20.125,18.915,20.125,18.915,0.358,3.106,0.322,0.434
14,34.847,0,20.874,16.523,20.874,16.523,0.277,1.347,0.743,0.449
15,30.212,0,18.341,18.216,18.341,18.216,0.218,1.776,0.563,0.458
16,38.109,0,17.939,18.422,17.939,18.422,0.430,2.449,0.408,0.741
17,33.646,0,17.330,16.541,17.330,16.541,0.353,3.546,0.282,0.616
18,26.608,0,17.181,16.769,17.181,16.769,0.334,2.396,0.417,0.581
19,12.875,0,16.598,19.034,16.598,19.034,0.286,3.017,0.331,0.389
20,10.986,0,17.809,21.033,17.809,21.033,0.260,2.200,0.455,0.315
21,24.891,0,16.760,21.140,16.760,21.140,0.242,1.703,0.587,0.597
22,20.771,0,14.284,21.618,14.284,21.618,0.482,1.577,0.634,0.846
23,24.033,0,16.117,21.811,16.117,21.811,0.644,1.010,0.990,0.773
24,16.479,0,15.714,22.201,15.714,22.201,0.433,2.707,0.369,0.741
25,32.959,0,14.458,23.308,14.458,23.308,0.801,1.402,0.713,0.908
26,27.981,0,15.074,23.956,15.074,23.956,0.641,1.893,0.528,0.811
27,21.458,0,13.452,21.709,13.452,21.709,0.889,1.144,0.874,0.926
28,11.330,0,14.997,21.626,14.997,21.626,0.266,3.164,0.316,0.430
29,1.030,0,14.985,22.373,14.985,22.373,0.390,9.168,0.109,0.250
30,4.120,0,13.552,19.318,13.552,19.318,0.407,4.227,0.237,0.207
31,12.703,0,12.754,22.301,12.754,22.301,0.500,2.921,0.342,0.755
