 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,2450.295,255,24.238,25.274,24.238,25.274,0.135,1.043,0.959,1.000
2,2450.295,255,24.238,25.274,24.238,25.274,0.135,1.043,0.959,1.000
3,13.390,0,29.581,24.116,29.581,24.116,0.858,1.499,0.667,0.891
4,56.305,0,27.677,25.534,27.677,25.534,0.306,1.535,0.652,0.254
5,58.880,0,24.269,25.384,24.269,25.384,0.515,1.280,0.781,0.740
6,90.466,0,27.231,25.220,27.231,25.220,0.475,1.209,0.827,0.867
7,77.248,0,25.981,26.486,25.981,26.486,0.393,1.428,0.700,0.804
8,91.324,0,24.189,25.440,24.189,25.440,0.474,1.151,0.869,0.871
9,93.727,0,25.346,24.581,25.346,24.581,0.417,1.141,0.876,0.843
10,73.814,0,26.844,26.400,26.844,26.400,0.401,1.765,0.567,0.713
11,85.487,0,25.387,28.139,25.387,28.139,0.394,1.367,0.732,0.742
12,94.070,0,24.223,28.972,24.223,28.972,0.380,1.492,0.670,0.768
13,98.362,0,25.136,28.419,25.136,28.419,0.372,1.090,0.917,0.783
14,89.436,0,26.887,24.859,26.887,24.859,0.412,1.460,0.685,0.763
15,91.324,0,22.332,26.431,22.332,26.431,0.430,1.656,0.604,0.783
16,81.539,0,21.128,29.444,21.128,29.444,0.620,1.737,0.576,0.825
17,115.528,0,23.918,26.397,23.918,26.397,0.384,1.327,0.753,0.810
18,76.561,0,21.987,25.465,21.987,25.465,0.406,1.100,0.909,0.785
19,80.509,0,20.205,29.091,20.205,29.091,0.564,1.536,0.651,0.786
20,61.283,0,22.105,29.618,22.105,29.618,0.462,1.396,0.716,0.732
21,88.234,0,23.856,27.509,23.856,27.509,0.402,1.399,0.715,0.809
22,79.136,0,22.601,27.728,22.601,27.728,0.348,1.105,0.905,0.761
23,58.193,0,24.114,28.887,24.114,28.887,0.465,1.365,0.733,0.773
24,54.588,0,25.181,29.189,25.181,29.189,0.458,1.321,0.757,0.752
25,63.171,0,23.855,28.942,23.855,28.942,0.419,1.873,0.534,0.763
26,62.828,0,23.262,28.107,23.262,28.107,0.430,1.249,0.801,0.766
27,52.185,0,24.315,28.156,24.315,28.156,0.412,1.479,0.676,0.798
28,70.553,0,23.783,31.533,23.783,31.533,0.505,1.351,0.740,0.773
29,54.417,0,21.246,28.731,21.246,28.731,0.511,1.506,0.664,0.750
30,61.455,0,22.436,27.293,22.436,27.293,0.515,1.450,0.690,0.828
31,70.381,0,21.338,28.800,21.338,28.800,0.364,1.422,0.703,0.783
