 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,49.953,0,21.198,28.142,21.198,28.142,0.226,1.890,0.529,0.494
2,14.591,0,26.602,23.126,26.602,23.126,0.476,1.876,0.533,0.574
3,3245.087,255,28.174,28.795,28.174,28.795,0.135,1.022,0.978,1.000
4,30.727,0,20.891,26.388,20.891,26.388,0.219,1.236,0.809,0.357
5,30.727,0,20.902,30.075,20.902,30.075,0.210,1.844,0.542,0.353
6,39.310,0,19.934,30.796,19.934,30.796,0.386,1.744,0.574,0.635
7,36.221,0,24.534,27.798,24.534,27.798,0.293,1.632,0.613,0.426
8,92.354,0,19.591,22.872,19.591,22.872,0.297,1.182,0.846,0.664
9,60.081,0,19.189,25.068,19.189,25.068,0.276,1.651,0.606,0.540
10,80.166,0,21.372,25.758,21.372,25.758,0.258,1.171,0.854,0.667
11,82.054,0,22.494,24.615,22.494,24.615,0.419,1.444,0.692,0.719
12,66.261,0,22.425,24.269,22.425,24.269,0.444,1.776,0.563,0.758
13,62.485,0,21.147,24.832,21.147,24.832,0.514,1.677,0.596,0.783
14,44.289,0,21.704,26.396,21.704,26.396,0.301,1.747,0.572,0.608
15,43.259,0,20.933,24.660,20.933,24.660,0.317,1.686,0.593,0.225
16,51.155,0,20.361,24.528,20.361,24.528,0.451,1.303,0.768,0.749
17,37.079,0,20.775,24.518,20.775,24.518,0.469,1.642,0.609,0.633
18,45.147,0,21.790,26.462,21.790,26.462,0.257,1.368,0.731,0.628
19,48.752,0,22.063,27.026,22.063,27.026,0.291,1.085,0.922,0.699
20,9.613,0,19.813,27.944,19.813,27.944,0.518,2.426,0.412,0.333
21,18.196,0,18.887,28.369,18.887,28.369,0.522,1.556,0.643,0.700
22,14.763,0,19.006,27.914,19.006,27.914,0.537,2.240,0.446,0.793
23,12.531,0,19.726,28.931,19.726,28.931,0.371,3.310,0.302,0.591
24,2.403,0,21.042,29.861,21.042,29.861,0.750,1.684,0.594,0.757
25,3245.087,255,28.174,28.795,28.174,28.795,0.135,1.022,0.978,1.000
26,5.150,0,17.774,27.552,17.774,27.552,0.714,1.438,0.695,0.789
27,19.398,0,20.410,30.101,20.410,30.101,0.752,1.884,0.531,0.886
28,12.703,0,20.223,29.708,20.223,29.708,0.855,1.496,0.669,0.908
29,6.351,0,20.576,27.944,20.576,27.944,0.545,1.740,0.575,0.009
30,3.777,0,22.317,29.737,22.317,29.737,0.629,22.247,0.045,0.065
31,13.046,0,19.691,29.608,19.691,29.608,0.613,1.514,0.660,0.734
