 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,0.172,0,36.253,0.207,36.253,0.207,1.000,1.000,1.000,1.000
2,2568.055,255,28.174,22.788,28.174,22.788,0.133,1.236,0.809,1.000
3,2568.055,255,28.174,22.788,28.174,22.788,0.133,1.236,0.809,1.000
4,2568.055,255,28.174,22.788,28.174,22.788,0.133,1.236,0.809,1.000
5,0.172,0,0.207,12.222,0.207,12.222,1.000,1.000,1.000,1.000
6,2568.055,255,28.174,22.788,28.174,22.788,0.133,1.236,0.809,1.000
7,2568.055,255,28.174,22.788,28.174,22.788,0.133,1.236,0.809,1.000
8,2568.055,255,28.174,22.788,28.174,22.788,0.133,1.236,0.809,1.000
9,2568.055,255,28.174,22.788,28.174,22.788,0.133,1.236,0.809,1.000
10,2568.055,255,28.174,22.788,28.174,22.788,0.133,1.236,0.809,1.000
11,0.172,0,0.207,45.368,0.207,45.368,1.000,1.000,1.000,1.000
12,24.719,0,28.905,21.970,28.905,21.970,0.456,3.350,0.299,0.623
13,42.057,0,28.697,21.202,28.697,21.202,0.359,2.550,0.392,0.523
14,60.940,0,30.856,23.694,30.856,23.694,0.499,1.347,0.742,0.656
15,65.918,0,31.126,23.658,31.126,23.658,0.664,1.902,0.526,0.834
16,61.970,0,30.447,23.942,30.447,23.942,0.784,1.562,0.640,0.909
17,52.013,0,30.589,23.378,30.589,23.378,0.827,1.520,0.658,0.922
18,56.820,0,31.280,23.216,31.280,23.216,0.873,1.218,0.821,0.938
19,58.365,0,30.276,22.688,30.276,22.688,0.399,1.772,0.564,0.610
20,78.278,0,30.562,20.208,30.562,20.208,0.426,1.821,0.549,0.833
21,72.098,0,30.724,20.596,30.724,20.596,0.399,1.263,0.792,0.611
22,93.040,0,29.684,20.436,29.684,20.436,0.839,1.250,0.800,0.943
23,71.926,0,30.396,21.240,30.396,21.240,0.761,1.485,0.673,0.894
24,65.060,0,30.514,22.011,30.514,22.011,0.828,1.270,0.788,0.922
25,72.956,0,30.176,22.073,30.176,22.073,0.855,1.348,0.742,0.944
26,57.678,0,30.481,22.462,30.481,22.462,0.843,1.224,0.817,0.932
27,57.507,0,29.102,22.583,29.102,22.583,0.861,1.281,0.781,0.928
28,47.894,0,29.755,22.068,29.755,22.068,0.880,1.195,0.837,0.933
29,52.700,0,30.080,23.105,30.080,23.105,0.816,1.196,0.836,0.925
30,52.528,0,29.001,23.466,29.001,23.466,0.802,1.415,0.707,0.911
31,53.043,0,29.861,23.683,29.861,23.683,0.829,1.298,0.770,0.909
