 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,1996.079,255,23.616,21.130,23.616,21.130,0.134,1.118,0.895,1.000
2,1996.079,255,23.616,21.130,23.616,21.130,0.134,1.118,0.895,1.000
3,1996.079,255,23.616,21.130,23.616,21.130,0.134,1.118,0.895,1.000
4,1996.079,255,23.616,21.130,23.616,21.130,0.134,1.118,0.895,1.000
5,1996.079,255,23.616,21.130,23.616,21.130,0.134,1.118,0.895,1.000
6,1996.079,255,23.616,21.130,23.616,21.130,0.134,1.118,0.895,1.000
7,1996.079,255,23.616,21.130,23.616,21.130,0.134,1.118,0.895,1.000
8,1996.079,255,23.616,21.130,23.616,21.130,0.134,1.118,0.895,1.000
9,1996.079,255,23.616,21.130,23.616,21.130,0.134,1.118,0.895,1.000
10,0.172,0,24.238,16.366,24.238,16.366,1.000,1.000,1.000,1.000
11,1996.079,255,23.616,21.130,23.616,21.130,0.134,1.118,0.895,1.000
12,0.172,0,26.724,16.780,26.724,16.780,1.000,1.000,1.000,1.000
13,0.172,0,28.795,16.780,28.795,16.780,1.000,1.000,1.000,1.000
14,17.338,0,24.139,19.360,24.139,19.360,0.348,1.843,0.543,0.580
15,9.270,0,22.573,19.243,22.573,19.243,0.406,2.361,0.424,0.365
16,12.531,0,23.812,16.139,23.812,16.139,0.393,3.106,0.322,0.551
17,2.918,0,21.849,16.171,21.849,16.171,0.820,2.055,0.487,0.773
18,3.948,0,21.175,17.446,21.175,17.446,0.390,2.070,0.483,0.605
19,4.807,0,20.657,15.670,20.657,15.670,0.505,2.011,0.497,0.727
20,1.373,0,16.987,21.130,16.987,21.130,1.000,2.000,0.500,1.000
21,6.180,0,17.655,19.485,17.655,19.485,0.257,3.290,0.304,0.261
22,1.545,0,19.956,22.488,19.956,22.488,1.000,1.185,0.844,0.857
23,13.218,0,15.365,23.183,15.365,23.183,0.554,1.979,0.505,0.710
24,17.166,0,14.671,22.651,14.671,22.651,0.414,1.845,0.542,0.746
25,21.286,0,17.057,27.696,17.057,27.696,0.335,1.772,0.564,0.642
26,27.294,0,17.176,24.707,17.176,24.707,0.828,1.481,0.675,0.906
27,7.210,0,20.884,20.499,20.884,20.499,0.196,1.920,0.521,0.166
28,30.212,0,20.102,18.360,20.102,18.360,0.286,1.094,0.914,0.484
29,13.733,0,18.536,17.945,18.536,17.945,0.646,1.181,0.847,0.446
30,16.308,0,17.242,17.901,17.242,17.901,0.483,2.037,0.491,0.441
31,27.466,0,16.632,17.888,16.632,17.888,0.526,2.058,0.486,0.455
