LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. ? rate
,,,,,,,,,(sec),(sec),(sec),(pixel),(pixel),(pixel),(pixel),(pixel/sec),(pixel/sec),(pixel/sec),(pixel/sec),(pixel/sec),(quality),(pixel),(pixel),,(pixel/sec),,(rad/sec)
Track_30,30,30,7,0,0,0,0,0,6.0,3.0,9.0,192.1586814386674,1021.7061002626908,1547.6554138665012,0.0,38.876236666919674,96.26629980721103,3.1652295652989912,38.68803005641142,36.20990731530595,42.874729701450896,233.25742000151806,192.1586814386674,0.8238052253060881,32.02644690644457,0.8238052253060882,0.8122812954515979
Track_31,31,31,74,1,0,0,0,1,74.0,3.0,77.0,44.79335797710052,1039.3290930050402,239.8383209411047,0.0,8.662340336176566,44.57531358459664,0.5295930250658778,6.06842983580726,8.195661195025641,36.342703329550254,636.3680298375829,90.31070842774955,0.07038907656711307,0.6053156483391963,0.0698789963044068,1.4445189027465983
Track_32,32,32,19,0,0,0,0,0,18.0,3.0,21.0,69.96646561507625,1039.9286200775678,1000.4436974647291,0.0,11.984336785386466,80.340458515325,1.5087523218950083,9.085207907674993,17.81057021278263,39.23432038959704,215.71806213695635,69.96646561507625,0.32434217571756013,3.887025867504236,0.3243421757175601,1.635454639028205
Track_33,33,33,93,1,0,0,0,1,93.0,3.0,96.0,652.911189665348,629.7437104307036,1116.9897752702602,0.0,11.427698391567361,111.03602819548945,0.31522405130724956,2.7053592095079817,24.786386444693946,64.31248687415994,1160.4057043459777,659.3738567889869,0.5626576870658687,7.020550426509119,0.6143450925944693,1.5615891327937406
Track_34,34,34,6,1,0,0,0,1,6.0,3.0,9.0,4.510785391437452,506.7325145403518,268.86876718683317,0.0,5.460625326722618,8.504253182350189,1.8522952923066043,5.38431022402336,2.837051015309926,21.376749674479168,29.155421925919697,8.28181387559999,0.154715147079634,0.7517975652395753,0.13767609390091454,1.6763101529436335
Track_35,35,35,2,0,0,0,0,0,1.0,3.0,4.0,14.924049215525768,1478.6878795493285,1018.7466414593789,0.0,14.924049215525768,14.924049215525768,14.924049215525768,14.924049215525768,NaN,32.55157470703125,14.924049215525768,14.924049215525768,1.0,14.924049215525768,1.0,NaN
Track_36,36,36,14,0,0,0,0,0,13.0,3.0,16.0,22.74040651104785,1444.0557750886455,339.7691521096298,0.0,6.292306964175243,14.292763930911683,0.9502886861656613,5.808923414678673,3.6430887677764363,22.153507777622767,81.79999053427814,27.826068404926232,0.2780001117667431,1.7492620393113731,0.27800011176674305,1.800773592841038
Track_37,37,37,7,1,0,0,0,1,7.0,3.0,10.0,222.56889963801396,919.372214917261,987.989041052889,0.0,30.163961357382043,62.123881212599684,1.0499385379707622,37.33572488426078,24.19474433595972,37.60524204799107,243.10764935689195,222.56889963801396,0.9155158228331751,31.79555709114485,1.0540908972277114,0.5627701539204273
Track_38,38,38,8,1,0,0,0,1,8.0,3.0,11.0,42.518463111723804,1649.62277685911,1084.654866519609,0.0,17.03812770780594,45.29012758176167,2.093632766998641,4.617575800230755,19.45685707280856,42.61176300048828,162.94684035934432,92.33505847040385,0.26093456625460454,5.3148078889654755,0.31193614580846935,1.2484175471146954
Track_39,39,39,78,1,0,0,0,1,78.0,3.0,81.0,84.50156452533002,1597.5536384250026,1112.2313151896778,0.0,4.949540326975417,43.39762121664782,0.16072160324894924,2.435129900235125,7.579299522653074,37.667877197265625,383.5497350773422,100.18915563433822,0.22031449065736006,1.083353391350385,0.21887959684781566,1.5538895022331958
Track_40,40,40,46,1,0,0,0,1,46.0,3.0,49.0,308.68127457892945,634.0652008004281,479.6610276397278,0.0,9.702264573628401,99.81897360237679,0.3597169495438434,3.6558463312582696,18.50749351143617,29.115199876868207,453.8973345783322,308.9444059540241,0.6800684892007406,6.710462490846292,0.6916387859681659,1.3916518182799726
Track_41,41,41,3,0,0,0,0,0,2.0,3.0,5.0,9.842603087201041,1518.3006953221472,1584.0430202776233,0.0,9.97015019004306,14.812183120041857,5.128117260044267,14.812183120041857,6.847668639061431,26.571329752604168,19.94030038008612,9.842603087201041,0.49360355158092817,4.921301543600521,0.49360355158092817,2.939369229115586
Track_42,42,42,43,0,0,0,0,0,42.0,3.0,45.0,276.49782526669253,333.85010237237316,1197.6665581190255,0.0,14.830004586441834,102.49910815396845,0.19739315675480473,6.198250157641767,21.651842903473504,39.07173476108285,622.8601926305571,276.49782526669253,0.44391635320110157,6.583281553968869,0.44391635320110157,1.373745714659689
Track_43,43,43,93,1,0,0,0,1,93.0,3.0,96.0,193.73452360126944,451.30821744415357,1115.3335957660186,0.0,5.6614925741282685,110.37101782186959,0.02096549301087919,1.5999980277747443,13.874446651504119,49.09452967489919,522.2743403960274,254.46941580197,0.3709439821500047,2.0831669204437575,0.3679536611888101,1.6098084013313505
Track_44,44,44,3,0,0,0,0,0,2.0,3.0,5.0,16.930995790288673,730.4157993642925,1604.7104578854976,0.0,14.4543028400843,20.884190934608498,8.024414745560103,20.884190934608498,9.093234947817418,56.854451497395836,28.9086056801686,16.930995790288673,0.585673206712401,8.465497895144336,0.585673206712401,2.2628712574340946
Track_45,45,45,3,0,0,0,0,0,2.0,3.0,5.0,15.307954053062334,1537.7916571641238,1609.739778410528,0.0,9.482994539599007,13.614174972463156,5.351814106734859,13.614174972463156,5.842371396766832,28.232096354166668,18.965989079198014,15.307954053062334,0.8071265879749013,7.653977026531167,0.8071265879749013,1.4307172436079907
Track_46,46,46,94,0,0,0,0,0,93.0,3.0,96.0,260.62798321411026,503.4469596128906,1469.9937201785438,0.0,8.8768871979677,62.94156796985433,0.11813961697530266,1.388710352130286,14.15219953681901,43.20797274975067,825.5505094109963,260.62798321411026,0.3157020439610169,2.8024514324097876,0.3157020439610169,1.3461850632773469
Track_47,47,47,93,1,0,0,0,1,93.0,3.0,96.0,84.06766494528382,830.5060438073003,427.01082918090026,0.0,4.713638930555198,82.66141395113965,0.21764481533605776,1.6087327164014242,10.068737202964074,36.952767320858534,444.43986097796477,91.83192505416187,0.18915419683621015,0.9039533865084282,0.19177399877804294,1.552407735709769
Track_48,48,48,93,1,0,0,0,1,93.0,3.0,96.0,32.94951264032923,373.30418421462514,1207.2706067841573,0.0,3.7996273488690804,49.540233185067976,0.0453286995012469,1.2834923538775795,8.26386743927893,37.483554634996636,376.8017832275216,61.075009308378725,0.08744521418688074,0.3542958348422498,0.09324489017263819,1.414584520397225
Track_49,49,49,65,1,0,0,0,1,65.0,3.0,68.0,237.40123207269227,534.681643468956,1128.8856585593994,0.0,8.401278941223838,50.673562857201716,0.5372378284149276,3.244760303478593,11.24857984739873,34.819353778545675,551.6867013400895,237.40123207269227,0.43031893191557163,3.6523266472721887,0.434734600865442,1.3123598168284556
Track_50,50,50,94,0,0,0,0,0,93.0,3.0,96.0,197.7314421407221,528.8943469677287,1152.275990984751,0.0,7.167239045565984,51.800019639561675,0.23039648678240898,2.4638820277571534,10.584622104620049,32.30174937146775,666.5532312376365,203.6546093946412,0.2966476387393399,2.1261445391475493,0.2966476387393399,1.5000679957272718
Track_51,51,51,3,1,0,0,0,1,3.0,3.0,6.0,94.72621188990904,1106.1993618422714,586.6351573806808,0.0,25.09385933095582,48.04381375068317,2.1439049112284656,48.04381375068317,32.45613679622278,41.3343505859375,98.2315324125948,94.72621188990904,0.9643157300248293,31.575403963303014,1.25829206049432,1.133737707133938
Track_52,52,52,94,0,0,0,0,0,93.0,3.0,96.0,40.47207789424376,439.160712272298,612.8009011426227,0.0,3.5847228056266074,39.03753557882313,0.12695061060499827,1.231760044905252,7.404471376497954,49.18664096264129,333.37922092327454,62.89368812850638,0.12139952148834793,0.4351836332714383,0.12139952148834796,1.3977419300090965
Track_53,53,53,23,0,0,0,0,0,22.0,3.0,25.0,411.9035864561658,438.9011226298462,1195.1113626433746,0.0,24.169399657677257,117.68253073067784,0.38456850389672953,7.575112904500968,33.961004174957864,41.94542130180027,531.7267924688997,411.9035864561658,0.7746526830886704,18.722890293462083,0.7746526830886705,0.9230313507184366
Track_54,54,54,2,0,0,0,0,0,1.0,3.0,4.0,12.181296174757508,670.974012122587,38.80320593657876,0.0,12.181296174757508,12.181296174757508,12.181296174757508,12.181296174757508,NaN,60.537811279296875,12.181296174757508,12.181296174757508,1.0,12.181296174757508,1.0,NaN
Track_55,55,55,3,0,0,0,0,0,2.0,3.0,5.0,13.294811947410375,1437.6225901176676,600.7177793964538,0.0,13.545508554398618,19.26109305444503,7.8299240543522055,19.26109305444503,8.083057116855082,27.741617838541668,27.091017108797235,13.294811947410375,0.4907461352971191,6.647405973705188,0.4907461352971191,2.581538967348402
Track_56,56,56,94,0,0,0,0,0,93.0,3.0,96.0,375.34924846693804,1059.7426033740537,1417.34576909005,0.0,9.159762301593897,93.08572502638977,0.0985606365516524,1.1236969785488546,19.201292443728136,50.083984375,851.8578940482319,376.9985884635453,0.4406242532814821,4.036013424375678,0.4406242532814818,1.5449604658086644
Track_57,57,57,70,1,0,0,0,1,70.0,3.0,73.0,396.0002503965884,1028.0431406141613,1298.6452969486038,0.0,9.445579020981539,85.3179703646162,0.08859799902917628,1.194262014910969,19.122137256706655,25.141199602399553,724.1382927767359,396.20702555328484,0.546857215461028,5.657146434236977,0.5989200261488167,1.234153244971056
Track_58,58,58,82,1,0,0,0,1,82.0,3.0,85.0,173.9594084640458,136.06659952947797,1413.6785901372436,0.0,7.658160632226983,65.59674249151513,0.11706992736688751,2.0898137676745345,11.407942782968696,40.17898187404725,685.9077537019009,249.39599016002396,0.2536192476687608,2.1214562007810462,0.2770190261945615,1.4738997021017066
Track_59,59,59,15,0,0,0,0,0,14.0,3.0,17.0,310.7757269435184,1113.7829316121504,1414.3504894506302,0.0,29.411668513188648,83.28983612603318,5.094415867409761,26.120647433921768,24.73785676719998,33.24112141927083,411.76335918464105,310.7757269435184,0.7547435195761597,22.198266210251315,0.7547435195761597,0.7470761890728106
Track_60,60,60,93,1,0,0,0,1,93.0,3.0,96.0,73.15229764550747,895.6716526200538,1256.7485407305383,0.0,7.838869388790676,65.428666507905,0.3142350987785166,2.2461963000217793,13.961064975167075,39.370007586735554,743.3125351571558,134.07959863621423,0.09841391633472339,0.786583845650618,0.10034404282528382,1.2495133309022202
Track_61,61,61,7,1,0,0,0,1,7.0,3.0,10.0,250.52525152513476,1198.3137407996978,1254.951810284088,0.0,61.19020640043121,118.75947448882425,12.738979258146228,67.1724942451021,44.73880767512904,33.87166050502232,385.4535092252007,250.52525152513476,0.6499493337827305,35.789321646447824,0.5848864344768024,1.3504662945823163
Track_62,62,62,94,0,0,0,0,0,93.0,3.0,96.0,264.1927493441996,1342.3832185889462,1394.4575571654134,0.0,6.580250889080636,78.8369638301447,0.07462126051876133,1.2515758492695075,14.531403456175997,31.80712630900931,611.963332684499,272.8287577314917,0.4317133645659218,2.8407822510128993,0.43171336456592174,1.5058600188726528
Track_63,63,63,94,0,0,0,0,0,93.0,3.0,96.0,257.30376490128265,366.1411279713331,937.1521850180571,0.0,5.834960660609442,91.12624280437157,0.07781881074638088,1.2485415213377522,15.209087258386548,47.237031977227396,542.6513414366784,257.6621917371559,0.4741603774903913,2.7667071494761575,0.4741603774903915,1.4988802154445688
Track_64,64,64,68,1,0,0,0,1,68.0,3.0,71.0,106.90354450912604,577.0005705793747,844.783304385701,0.0,5.378592912381781,53.91984324933963,0.08794803948612094,1.755879722471817,10.108069245804973,54.636716954848346,369.14054869637846,108.45604998977959,0.2896011963103387,1.5721109486636182,0.2922903767348785,1.4735726260490993
Track_65,65,65,47,0,0,0,0,0,46.0,3.0,49.0,280.91410723785873,1430.8208453410662,1374.1899412143148,0.0,12.578964106736109,80.50237000295306,0.2710486482123586,5.471020700170036,17.973190280172183,48.760440907579785,578.6323489098609,280.91410723785873,0.4854794374478006,6.10682841821432,0.4854794374478005,1.4853496867769107
