NK-92 VL,NK-92 VH
1.343868304,93.61149
4.426853265,9.063633054
0.722116703,39.61499253
31.06108752,202.0376221
0.665194332,17.46813603
12.16578032,101.0700008
1.261264492,19.12094768
1.543435478,4.015241428
2.218043348,69.62335496
1.302849048,1.511784973
0.70473378,51.73971706
1.208812553,6.500487644
46.61377972,1.210046796
0.302757211,11.3227609
0.196182256,0.36816779
0.751693948,3.961778146
0.160948833,2.27169661
0,20.33469318
0.211598606,52.48650195
1.519540477,93.63807182
0.532048142,8.089808487
0.761920611,2.918108158
0.548598719,43.81972338
0.490014942,8.137466586
19.12788288,134.103723
1.176593045,239.8391869
3.379904694,57.08797658
0.70666471,4.084406472
6.574729659,0.841021605
6.127946402,2.288978075
0.118626,108.9561427
0.492498815,73.51987308
1.324488278,5.196648204
1.708456828,0.882286
1.029020062,187.1519097
1.086414287,0.890251176
0.313376078,43.64716144
1.372381348,0.058047
0.230038149,3.41272889
23.82590832,37.20343052
0.691281311,0.960044854
16.87348367,27.08970147
0.246117877,146.460709
0.541347035,147.1961077
0.578804538,0.86707807
19.93423399,4.791578689
0,17.65954033
99.74154793,14.38053237
