LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. ? rate
,,,,,,,,,(sec),(sec),(sec),(pixel),(pixel),(pixel),(pixel),(pixel/sec),(pixel/sec),(pixel/sec),(pixel/sec),(pixel/sec),(quality),(pixel),(pixel),,(pixel/sec),,(rad/sec)
Track_0,0,0,2,0,0,0,0,0,1.0,0.0,1.0,5.511350078584865,901.4118503718075,156.4387178057617,0.0,5.511350078584865,5.511350078584865,5.511350078584865,5.511350078584865,NaN,11.687896728515625,5.511350078584865,5.511350078584865,1.0,5.511350078584865,1.0,NaN
Track_1,1,1,7,1,0,0,0,1,7.0,0.0,7.0,136.18276671799762,1272.3961954232552,660.3591855623024,0.0,23.25694897347247,58.63824735793886,5.113322038805787,24.296447785215932,20.967538240649933,19.626787458147323,198.17994119877366,136.18276671799762,0.6871672576661372,19.454680959713947,0.8365104546561333,1.3708883490507302
Track_2,2,2,4,1,0,0,0,1,4.0,0.0,4.0,184.83632075684832,1107.390405981034,815.5351291268737,0.0,46.35310242491824,83.09734068701884,5.164876646757791,50.79708994097808,39.15582979109008,23.02764892578125,189.8563972157328,184.83632075684832,0.97355856040405,46.20908018921208,0.9968929321194964,0.4643343473840187
Track_3,3,3,97,0,0,0,0,0,96.0,0.0,96.0,354.60405443075354,255.02303793795326,1514.1016297141086,0.0,9.677263322034518,80.5580733293771,0.054441104450884986,1.4441045390420852,18.135174629945272,30.803624103978738,929.0172789153137,354.6961167096034,0.3816980184101378,3.693792233653683,0.3816980184101378,1.5435183488396074
Track_4,4,4,37,1,0,0,0,1,37.0,0.0,37.0,261.3529201322605,792.4006604704302,941.8187454098519,0.0,24.65013915639177,107.79600640029555,0.628578441394577,11.534963856984753,29.874643693967805,22.416881664379222,896.3463637014619,261.3529201322605,0.29157581345341077,7.063592436007041,0.286553856397823,1.2400350364960742
Track_5,5,5,96,1,0,0,0,1,96.0,0.0,96.0,139.34734523812233,838.0806049113299,1161.0824305393933,0.0,5.701573245679278,82.50126687386017,0.04117316172984563,1.3235920082314974,11.842612456470288,41.453478495279946,554.7750476022455,139.34734523812233,0.25117810514439276,1.451534846230441,0.2545849686892003,1.2444808531673806
Track_6,6,6,3,0,0,0,0,0,2.0,0.0,2.0,41.2913274610976,963.8969049654283,904.5392699548112,0.0,22.084801649710855,34.11250545341525,10.057097846006453,34.11250545341525,17.009741843405227,24.852335611979168,44.16960329942171,41.2913274610976,0.9348358232060058,20.6456637305488,0.9348358232060058,0.8743384672701514
Track_7,7,7,96,1,0,0,0,1,96.0,0.0,96.0,72.70772333601613,369.48772497166027,1030.03669686893,0.0,9.147864494064082,63.3446734015727,0.12337182410740158,3.1335401098532794,13.777598377827161,35.295022328694664,888.679886755181,119.66781698440013,0.0818154258014012,0.7573721180835014,0.08279223184547052,1.535928758894603
