 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,6.695,0,28.307,31.632,28.307,31.632,0.978,1.157,0.865,0.876
2,39.139,0,27.732,30.471,27.732,30.471,0.591,1.328,0.753,0.800
3,72.441,0,28.796,30.119,28.796,30.119,0.505,1.424,0.702,0.758
4,58.708,0,28.156,28.807,28.156,28.807,0.470,2.104,0.475,0.675
5,65.575,0,27.450,28.268,27.450,28.268,0.527,1.826,0.548,0.752
6,76.561,0,28.178,28.032,28.178,28.032,0.426,1.715,0.583,0.743
7,76.218,0,27.994,27.587,27.994,27.587,0.460,1.219,0.820,0.786
8,80.853,0,27.554,28.223,27.554,28.223,0.422,1.357,0.737,0.254
9,81.711,0,28.116,29.613,28.116,29.613,0.509,1.502,0.666,0.750
10,71.754,0,28.630,29.031,28.630,29.031,0.551,1.377,0.726,0.768
11,65.918,0,29.068,27.905,29.068,27.905,0.540,1.399,0.715,0.790
12,64.716,0,28.860,27.929,28.860,27.929,0.380,1.170,0.855,0.723
13,63.343,0,28.242,28.769,28.242,28.769,0.206,1.180,0.848,0.646
14,52.528,0,28.217,28.530,28.217,28.530,0.252,1.360,0.735,0.738
15,38.967,0,28.321,28.845,28.321,28.845,0.222,1.269,0.788,0.690
16,33.646,0,28.003,27.950,28.003,27.950,0.217,1.393,0.718,0.648
17,33.817,0,28.023,27.365,28.023,27.365,0.339,1.624,0.616,0.739
18,33.817,0,28.373,26.646,28.373,26.646,0.269,1.290,0.775,0.600
19,38.795,0,28.056,27.429,28.056,27.429,0.351,1.247,0.802,0.700
20,42.572,0,27.883,27.716,27.883,27.716,0.321,1.322,0.756,0.678
21,45.834,0,28.147,27.788,28.147,27.788,0.478,1.454,0.688,0.803
22,46.177,0,28.222,27.605,28.222,27.605,0.423,1.216,0.823,0.810
23,29.182,0,28.169,27.577,28.169,27.577,0.435,1.203,0.831,0.780
24,22.831,0,28.259,27.387,28.259,27.387,0.670,1.173,0.852,0.811
25,20.943,0,27.145,27.634,27.145,27.634,0.444,2.479,0.403,0.594
26,19.913,0,26.920,27.709,26.920,27.709,0.673,1.818,0.550,0.841
27,23.346,0,27.485,27.951,27.485,27.951,0.553,1.955,0.512,0.798
28,25.578,0,27.680,27.725,27.680,27.725,0.388,1.556,0.643,0.732
29,24.719,0,27.026,27.273,27.026,27.273,0.768,1.113,0.899,0.852
30,26.264,0,26.033,26.832,26.033,26.832,0.541,2.104,0.475,0.713
31,21.973,0,27.051,27.649,27.051,27.649,0.636,1.789,0.559,0.839
