 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,1767.426,255,20.509,21.545,20.509,21.545,0.135,1.051,0.952,1.000
2,1767.426,255,20.509,21.545,20.509,21.545,0.135,1.051,0.952,1.000
3,63.171,0,17.999,19.188,17.999,19.188,0.246,2.779,0.360,0.565
4,87.032,0,18.912,17.819,18.912,17.819,0.316,2.581,0.387,0.690
5,92.525,0,16.901,17.629,16.901,17.629,0.343,1.834,0.545,0.630
6,81.024,0,17.495,17.053,17.495,17.053,0.489,2.970,0.337,0.771
7,91.667,0,18.749,19.605,18.749,19.605,0.558,1.846,0.542,0.763
8,83.599,0,21.074,21.571,21.074,21.571,0.658,1.932,0.518,0.870
9,83.942,0,19.945,18.687,19.945,18.687,0.499,1.576,0.634,0.771
10,77.248,0,19.287,18.249,19.287,18.249,0.618,1.615,0.619,0.804
11,87.547,0,20.705,18.722,20.705,18.722,0.469,1.897,0.527,0.753
12,86.174,0,18.088,17.686,18.088,17.686,0.415,2.210,0.452,0.772
13,91.152,0,17.987,17.621,17.987,17.621,0.423,2.070,0.483,0.325
14,64.030,0,18.431,20.890,18.431,20.890,0.519,1.224,0.817,0.724
15,55.618,0,19.517,23.658,19.517,23.658,0.405,1.498,0.668,0.532
16,60.253,0,21.932,21.773,21.932,21.773,0.508,2.882,0.347,0.772
17,47.894,0,19.815,19.685,19.815,19.685,0.449,2.371,0.422,0.736
18,44.804,0,18.026,21.285,18.026,21.285,0.649,2.107,0.475,0.870
19,39.482,0,18.798,21.732,18.798,21.732,0.709,1.431,0.699,0.833
20,53.043,0,16.220,21.728,16.220,21.728,0.802,1.323,0.756,0.909
21,52.013,0,17.993,23.015,17.993,23.015,0.783,1.371,0.729,0.869
22,37.251,0,18.516,21.989,18.516,21.989,0.796,1.202,0.832,0.900
23,36.564,0,16.694,22.686,16.694,22.686,0.745,1.776,0.563,0.901
24,25.749,0,17.819,22.702,17.819,22.702,0.642,1.782,0.561,0.792
25,15.278,0,18.377,22.362,18.377,22.362,0.718,1.850,0.541,0.848
26,12.188,0,18.175,22.125,18.175,22.125,0.720,2.287,0.437,0.855
27,5.322,0,18.250,21.765,18.250,21.765,0.526,2.830,0.353,0.705
28,25.921,0,17.930,24.767,17.930,24.767,0.452,2.671,0.374,0.693
29,12.016,0,18.875,28.582,18.875,28.582,0.444,4.111,0.243,0.386
30,13.733,0,19.613,28.210,19.613,28.210,0.464,1.877,0.533,0.393
31,8.926,0,19.258,28.724,19.258,28.724,0.671,1.537,0.651,0.418
