 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,1.030,0,25.274,30.245,25.274,30.245,0.809,2.082,0.480,0.857
2,1767.426,255,20.509,21.545,20.509,21.545,0.135,1.051,0.952,1.000
3,79.136,0,22.949,24.834,22.949,24.834,0.563,1.072,0.932,0.797
4,74.673,0,20.865,24.040,20.865,24.040,0.339,1.221,0.819,0.749
5,77.934,0,18.888,24.110,18.888,24.110,0.390,1.739,0.575,0.639
6,71.926,0,18.177,23.972,18.177,23.972,0.355,2.141,0.467,0.651
7,65.575,0,18.657,24.395,18.657,24.395,0.353,2.770,0.361,0.647
8,67.120,0,19.782,22.398,19.782,22.398,0.395,3.070,0.326,0.679
9,57.678,0,19.522,22.545,19.522,22.545,0.372,2.635,0.379,0.487
10,59.052,0,18.640,24.170,18.640,24.170,0.610,1.947,0.514,0.851
11,56.133,0,17.083,25.350,17.083,25.350,0.479,1.740,0.575,0.695
12,59.567,0,16.556,24.576,16.556,24.576,0.401,3.542,0.282,0.750
13,49.953,0,18.454,25.058,18.454,25.058,0.287,1.761,0.568,0.445
14,42.400,0,19.323,23.701,19.323,23.701,0.584,1.650,0.606,0.793
15,44.804,0,18.801,24.006,18.801,24.006,0.491,1.830,0.546,0.747
16,31.242,0,18.164,24.836,18.164,24.836,0.668,1.267,0.789,0.822
17,35.877,0,18.556,25.693,18.556,25.693,0.551,1.164,0.859,0.780
18,24.204,0,19.043,25.125,19.043,25.125,0.678,1.408,0.710,0.822
19,17.681,0,19.584,23.856,19.584,23.856,0.577,4.682,0.214,0.150
20,7.896,0,19.671,24.553,19.671,24.553,0.992,1.095,0.914,0.920
21,7.725,0,19.607,24.486,19.607,24.486,1.000,1.201,0.832,0.918
22,7.210,0,19.651,24.346,19.651,24.346,1.000,1.182,0.846,0.903
23,7.381,0,19.796,24.450,19.796,24.450,0.909,1.395,0.717,0.860
24,6.866,0,19.794,24.476,19.794,24.476,0.662,1.702,0.588,0.800
25,10.471,0,20.461,24.143,20.461,24.143,0.758,2.065,0.484,0.847
26,16.479,0,21.139,24.035,21.139,24.035,0.871,1.528,0.654,0.906
27,13.046,0,20.443,23.398,20.443,23.398,0.796,1.128,0.887,0.854
28,8.068,0,20.068,23.674,20.068,23.674,0.887,1.209,0.827,0.855
29,6.866,0,20.260,24.186,20.260,24.186,1.000,1.156,0.865,0.889
30,7.210,0,20.055,23.833,20.055,23.833,1.000,1.222,0.818,0.903
31,8.240,0,19.965,24.126,19.965,24.126,0.906,1.183,0.845,0.865
