 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,87.547,0,24.022,30.341,24.022,30.341,0.280,1.684,0.594,0.617
2,73.128,0,24.973,30.449,24.973,30.449,0.216,1.096,0.912,0.679
3,2.060,0,27.656,35.632,27.656,35.632,0.967,1.481,0.675,0.857
4,93.899,0,25.236,32.879,25.236,32.879,0.434,1.405,0.712,0.774
5,77.419,0,25.260,31.696,25.260,31.696,0.780,1.454,0.688,0.898
6,92.869,0,25.059,28.988,25.059,28.988,0.490,1.377,0.726,0.758
7,67.978,0,24.867,27.832,24.867,27.832,0.476,1.663,0.601,0.654
8,75.703,0,25.116,27.133,25.116,27.133,0.552,1.156,0.865,0.787
9,66.261,0,24.384,27.185,24.384,27.185,0.606,1.102,0.907,0.813
10,66.605,0,24.489,28.664,24.489,28.664,0.504,1.391,0.719,0.795
11,70.038,0,24.289,26.968,24.289,26.968,0.715,1.669,0.599,0.884
12,70.210,0,27.624,27.698,27.624,27.698,0.389,1.493,0.670,0.557
13,72.956,0,28.419,28.472,28.419,28.472,0.505,1.960,0.510,0.765
14,74.329,0,29.451,28.804,29.451,28.804,0.444,2.143,0.467,0.628
15,47.722,0,26.610,26.992,26.610,26.992,0.662,1.174,0.852,0.800
16,49.438,0,26.437,25.919,26.437,25.919,0.735,1.262,0.792,0.873
17,42.057,0,27.035,27.080,27.035,27.080,0.805,1.288,0.777,0.877
18,53.043,0,28.838,27.744,28.838,27.744,0.557,1.599,0.626,0.797
19,47.894,0,29.382,28.602,29.382,28.602,0.754,1.176,0.851,0.876
20,38.795,0,28.803,27.594,28.803,27.594,0.517,2.016,0.496,0.664
21,56.305,0,29.340,26.461,29.340,26.461,0.613,2.416,0.414,0.831
22,43.259,0,28.823,27.562,28.823,27.562,0.798,1.316,0.760,0.897
23,40.169,0,29.073,27.540,29.073,27.540,0.701,1.762,0.568,0.870
24,46.864,0,29.609,27.994,29.609,27.994,0.777,1.469,0.681,0.878
25,51.498,0,30.120,26.780,30.120,26.780,0.707,2.114,0.473,0.873
26,51.670,0,30.041,27.433,30.041,27.433,0.721,1.399,0.715,0.876
27,53.730,0,30.443,26.987,30.443,26.987,0.750,1.788,0.559,0.898
28,55.790,0,30.968,27.176,30.968,27.176,0.574,1.987,0.503,0.824
29,48.923,0,30.752,26.357,30.752,26.357,0.667,1.791,0.558,0.835
30,29.869,0,30.405,26.690,30.405,26.690,0.521,2.874,0.348,0.775
31,24.891,0,29.678,27.164,29.678,27.164,0.652,2.355,0.425,0.863
