 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,1282.311,255,18.644,17.194,18.644,17.194,0.135,1.084,0.922,1.000
2,1282.311,255,18.644,17.194,18.644,17.194,0.135,1.084,0.922,1.000
3,1282.311,255,18.644,17.194,18.644,17.194,0.135,1.084,0.922,1.000
4,1282.311,255,18.644,17.194,18.644,17.194,0.135,1.084,0.922,1.000
5,1282.311,255,18.644,17.194,18.644,17.194,0.135,1.084,0.922,1.000
6,1282.311,255,18.644,17.194,18.644,17.194,0.135,1.084,0.922,1.000
7,1282.311,255,18.644,17.194,18.644,17.194,0.135,1.084,0.922,1.000
8,1282.311,255,18.644,17.194,18.644,17.194,0.135,1.084,0.922,1.000
9,1282.311,255,18.644,17.194,18.644,17.194,0.135,1.084,0.922,1.000
10,1282.311,255,18.644,17.194,18.644,17.194,0.135,1.084,0.922,1.000
11,1282.311,255,18.644,17.194,18.644,17.194,0.135,1.084,0.922,1.000
12,1282.311,255,18.644,17.194,18.644,17.194,0.135,1.084,0.922,1.000
13,1282.311,255,18.644,17.194,18.644,17.194,0.135,1.084,0.922,1.000
14,1282.311,255,18.644,17.194,18.644,17.194,0.135,1.084,0.922,1.000
15,1282.311,255,18.644,17.194,18.644,17.194,0.135,1.084,0.922,1.000
16,1282.311,255,18.644,17.194,18.644,17.194,0.135,1.084,0.922,1.000
17,1282.311,255,18.644,17.194,18.644,17.194,0.135,1.084,0.922,1.000
18,1282.311,255,18.644,17.194,18.644,17.194,0.135,1.084,0.922,1.000
19,0.858,0,21.006,17.194,21.006,17.194,0.572,3.590,0.279,0.455
20,1282.311,255,18.644,17.194,18.644,17.194,0.135,1.084,0.922,1.000
21,1282.311,255,18.644,17.194,18.644,17.194,0.135,1.084,0.922,1.000
22,1282.311,255,18.644,17.194,18.644,17.194,0.135,1.084,0.922,1.000
23,1282.311,255,18.644,17.194,18.644,17.194,0.135,1.084,0.922,1.000
24,2.575,0,20.923,16.725,20.923,16.725,0.869,1.797,0.556,0.789
25,0.172,0,21.338,19.266,21.338,19.266,1.000,1.000,1.000,1.000
26,0.858,0,16.283,17.443,16.283,17.443,1.000,1.553,0.644,0.909
27,1.202,0,21.042,20.331,21.042,20.331,0.943,1.936,0.517,0.933
28,1282.311,255,18.644,17.194,18.644,17.194,0.135,1.084,0.922,1.000
29,19.054,0,16.534,16.422,16.534,16.422,0.613,1.767,0.566,0.766
30,43.430,0,16.557,16.413,16.557,16.413,0.672,1.603,0.624,0.875
31,52.528,0,17.993,19.531,17.993,19.531,0.501,1.710,0.585,0.723
