 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,68.150,0,21.946,19.501,21.946,19.501,0.341,2.383,0.420,0.629
2,77.248,0,22.055,20.461,22.055,20.461,0.368,2.325,0.430,0.702
3,70.553,0,21.977,20.660,21.977,20.660,0.234,2.226,0.449,0.594
4,63.686,0,21.485,20.751,21.485,20.751,0.380,2.686,0.372,0.579
5,63.171,0,21.530,21.441,21.530,21.441,0.351,2.710,0.369,0.610
6,58.193,0,21.616,20.780,21.616,20.780,0.364,3.516,0.284,0.681
7,57.163,0,21.523,21.175,21.523,21.175,0.334,3.765,0.266,0.588
8,44.117,0,21.936,20.788,21.936,20.788,0.345,4.088,0.245,0.605
9,32.101,0,22.202,20.693,22.202,20.693,0.370,4.834,0.207,0.505
10,33.817,0,21.918,20.385,21.918,20.385,0.393,4.145,0.241,0.631
11,26.608,0,21.575,20.819,21.575,20.819,0.358,4.816,0.208,0.605
12,21.801,0,21.540,20.819,21.540,20.819,0.270,4.699,0.213,0.463
13,24.719,0,20.808,21.591,20.808,21.591,0.291,4.299,0.233,0.462
14,20.428,0,21.066,20.746,21.066,20.746,0.233,2.955,0.338,0.345
15,21.801,0,20.747,21.612,20.747,21.612,0.226,4.118,0.243,0.429
16,24.719,0,20.788,22.336,20.788,22.336,0.359,3.592,0.278,0.589
17,22.831,0,20.979,21.409,20.979,21.409,0.388,3.657,0.273,0.624
18,20.428,0,20.530,21.564,20.530,21.564,0.377,4.576,0.219,0.596
19,20.599,0,21.469,21.679,21.469,21.679,0.370,2.750,0.364,0.525
20,13.390,0,21.141,21.465,21.141,21.465,0.357,5.096,0.196,0.497
21,17.509,0,20.960,20.574,20.960,20.574,0.299,3.145,0.318,0.487
22,15.278,0,20.984,21.021,20.984,21.021,0.459,4.325,0.231,0.472
23,13.733,0,20.799,21.410,20.799,21.410,0.321,4.183,0.239,0.365
24,27.809,0,18.506,17.176,18.506,17.176,0.256,1.681,0.595,0.289
25,46.520,0,18.937,15.473,18.937,15.473,0.244,1.588,0.630,0.452
26,46.005,0,18.538,15.249,18.538,15.249,0.272,1.528,0.654,0.396
27,37.594,0,17.707,16.477,17.707,16.477,0.247,1.856,0.539,0.378
28,42.572,0,18.606,16.563,18.606,16.563,0.256,1.666,0.600,0.480
29,43.259,0,19.624,15.928,19.624,15.928,0.265,1.370,0.730,0.464
30,49.610,0,19.297,15.878,19.297,15.878,0.319,1.397,0.716,0.561
31,39.482,0,19.352,16.569,19.352,16.569,0.338,1.707,0.586,0.517
