 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,82.569,0,21.843,21.953,21.843,21.953,0.386,1.461,0.685,0.560
2,84.972,0,20.531,22.488,20.531,22.488,0.354,1.865,0.536,0.629
3,0.343,0,18.852,17.194,18.852,17.194,0.785,27.946,0.036,0.087
4,77.591,0,21.945,23.870,21.945,23.870,0.512,1.489,0.671,0.713
5,69.008,0,22.073,23.402,22.073,23.402,0.299,2.905,0.344,0.520
6,97.160,0,23.112,23.885,23.112,23.885,0.278,4.174,0.240,0.520
7,95.444,0,24.879,23.527,24.879,23.527,0.356,2.746,0.364,0.626
8,85.316,0,25.376,21.631,25.376,21.631,0.406,1.191,0.840,0.751
9,85.487,0,27.091,22.035,27.091,22.035,0.365,1.584,0.631,0.652
10,80.853,0,28.373,21.656,28.373,21.656,0.388,1.690,0.592,0.633
11,78.449,0,27.584,22.027,27.584,22.027,0.352,1.652,0.605,0.639
12,61.455,0,27.383,24.568,27.383,24.568,0.643,1.844,0.542,0.804
13,52.872,0,28.154,25.623,28.154,25.623,0.529,1.999,0.500,0.757
14,65.746,0,27.393,25.846,27.393,25.846,0.534,1.084,0.922,0.758
15,50.640,0,26.818,22.839,26.818,22.839,0.575,1.655,0.604,0.251
16,30.384,0,26.656,22.477,26.656,22.477,0.778,1.474,0.678,0.896
17,25.063,0,26.429,23.344,26.429,23.344,0.827,1.139,0.878,0.890
18,37.422,0,23.734,22.512,23.734,22.512,0.424,3.322,0.301,0.707
19,51.670,0,24.056,21.560,24.056,21.560,0.346,1.964,0.509,0.575
20,58.537,0,22.359,20.855,22.359,20.855,0.318,1.204,0.831,0.540
21,62.828,0,21.887,21.471,21.887,21.471,0.394,1.302,0.768,0.640
22,47.550,0,21.152,21.984,21.152,21.984,0.341,1.941,0.515,0.616
23,22.316,0,20.993,23.027,20.993,23.027,0.408,3.436,0.291,0.491
24,6.351,0,25.906,23.588,25.906,23.588,0.838,1.170,0.854,0.822
25,6.695,0,26.139,23.707,26.139,23.707,0.786,1.617,0.618,0.561
26,13.218,0,24.184,22.467,24.184,22.467,0.421,3.164,0.316,0.631
27,22.144,0,23.839,22.083,23.839,22.083,0.344,1.764,0.567,0.551
28,17.338,0,23.704,22.609,23.704,22.609,0.402,3.488,0.287,0.599
29,7.725,0,25.775,23.722,25.775,23.722,0.391,3.075,0.325,0.520
30,22.144,0,31.570,19.359,31.570,19.359,0.266,2.897,0.345,0.244
31,50.812,0,31.852,18.896,31.852,18.896,0.315,1.671,0.598,0.461
