 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,114.155,0,34.753,27.617,34.753,27.617,0.294,2.092,0.478,0.677
2,168.743,0,34.747,28.136,34.747,28.136,0.128,1.355,0.738,0.528
3,2.918,0,34.303,18.510,34.303,18.510,0.486,6.023,0.166,0.143
4,124.111,0,30.301,28.378,30.301,28.378,0.087,1.802,0.555,0.423
5,110.893,0,30.437,29.122,30.437,29.122,0.130,1.541,0.649,0.431
6,117.245,0,31.711,28.386,31.711,28.386,0.122,1.757,0.569,0.493
7,119.133,0,32.092,28.951,32.092,28.951,0.158,2.050,0.488,0.573
8,96.130,0,33.598,30.922,33.598,30.922,0.185,1.160,0.862,0.529
9,122.051,0,34.630,29.176,34.630,29.176,0.145,1.263,0.792,0.535
10,118.275,0,32.628,29.952,32.628,29.952,0.198,1.763,0.567,0.557
11,94.757,0,31.774,29.182,31.774,29.182,0.251,1.422,0.703,0.499
12,106.602,0,31.398,27.791,31.398,27.791,0.153,1.416,0.706,0.468
13,102.997,0,30.153,26.985,30.153,26.985,0.297,1.287,0.777,0.640
14,98.705,0,28.573,28.021,28.573,28.021,0.248,1.838,0.544,0.586
15,95.615,0,30.470,28.399,30.470,28.399,0.277,1.912,0.523,0.538
16,91.839,0,31.152,27.491,31.152,27.491,0.419,1.645,0.608,0.599
17,86.861,0,31.624,25.641,31.624,25.641,0.363,2.065,0.484,0.631
18,69.180,0,30.865,26.340,30.865,26.340,0.520,1.807,0.553,0.754
19,65.918,0,29.451,25.796,29.451,25.796,0.610,1.291,0.774,0.797
20,59.910,0,31.236,26.540,31.236,26.540,0.767,1.152,0.868,0.889
21,34.161,0,30.702,26.994,30.702,26.994,0.690,1.830,0.547,0.852
22,41.370,0,30.544,24.714,30.544,24.714,0.613,2.819,0.355,0.889
23,30.899,0,30.158,26.369,30.158,26.369,0.866,1.356,0.738,0.921
24,27.809,0,29.890,25.997,29.890,25.997,0.864,1.373,0.729,0.908
25,20.943,0,30.473,26.313,30.473,26.313,0.892,1.148,0.871,0.907
26,14.763,0,30.462,26.863,30.462,26.863,0.901,1.296,0.771,0.901
27,13.733,0,30.494,26.946,30.494,26.946,0.868,1.322,0.756,0.879
28,15.621,0,30.548,27.038,30.548,27.038,0.880,1.163,0.860,0.875
29,14.420,0,30.670,27.039,30.670,27.039,0.957,1.198,0.835,0.913
30,12.875,0,30.530,26.867,30.530,26.867,0.885,1.324,0.755,0.877
31,12.360,0,30.637,26.891,30.637,26.891,0.929,1.274,0.785,0.894
