 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,125.141,0,22.213,26.995,22.213,26.995,0.207,1.657,0.604,0.572
2,86.174,0,22.468,26.057,22.468,26.057,0.064,1.199,0.834,0.336
3,3.948,0,28.561,26.183,28.561,26.183,0.227,3.705,0.270,0.098
4,63.171,0,21.013,29.161,21.013,29.161,0.091,1.178,0.849,0.269
5,103.340,0,20.839,29.161,20.839,29.161,0.122,1.197,0.836,0.426
6,129.948,0,23.074,28.441,23.074,28.441,0.138,1.446,0.692,0.559
7,125.656,0,21.718,24.314,21.718,24.314,0.093,1.116,0.896,0.477
8,67.978,0,19.261,25.189,19.261,25.189,0.124,1.535,0.652,0.296
9,117.073,0,21.333,26.065,21.333,26.065,0.272,1.448,0.690,0.676
10,101.109,0,22.526,25.694,22.526,25.694,0.142,1.119,0.894,0.585
11,103.855,0,22.458,26.005,22.458,26.005,0.454,1.593,0.628,0.726
12,69.351,0,22.313,25.589,22.313,25.589,0.626,1.584,0.631,0.816
13,61.455,0,21.834,26.124,21.834,26.124,0.685,1.929,0.518,0.881
14,65.060,0,21.453,25.900,21.453,25.900,0.439,1.243,0.805,0.716
15,64.888,0,21.237,25.759,21.237,25.759,0.558,1.226,0.816,0.771
16,54.245,0,20.911,25.321,20.911,25.321,0.503,1.157,0.864,0.747
17,58.022,0,22.359,26.334,22.359,26.334,0.459,1.341,0.746,0.744
18,50.125,0,22.345,26.805,22.345,26.805,0.582,1.222,0.818,0.796
19,42.229,0,22.173,26.924,22.173,26.924,0.683,1.072,0.933,0.850
20,42.744,0,21.812,26.797,21.812,26.797,0.456,1.416,0.706,0.704
21,39.825,0,20.891,27.472,20.891,27.472,0.459,1.168,0.856,0.745
22,30.727,0,20.930,26.886,20.930,26.886,0.750,1.278,0.782,0.838
23,32.616,0,20.866,27.879,20.866,27.879,0.511,1.485,0.673,0.750
24,27.123,0,21.684,27.471,21.684,27.471,0.523,1.335,0.749,0.704
25,22.316,0,21.522,27.224,21.522,27.224,0.561,1.233,0.811,0.703
26,36.392,0,21.640,28.199,21.640,28.199,0.362,1.353,0.739,0.601
27,32.787,0,21.231,28.114,21.231,28.114,0.437,1.577,0.634,0.695
28,31.242,0,20.746,28.090,20.746,28.090,0.559,1.553,0.644,0.786
29,32.272,0,20.939,27.151,20.939,27.151,0.406,1.220,0.819,0.617
30,40.340,0,19.881,28.028,19.881,28.028,0.543,2.310,0.433,0.774
31,35.019,0,20.586,28.011,20.586,28.011,0.436,1.332,0.751,0.690
