 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
2,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
3,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
4,1.030,0,33.560,29.624,33.560,29.624,1.000,1.500,0.667,1.000
5,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
6,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
7,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
8,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
9,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
10,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
11,0.172,0,23.823,20.923,23.823,20.923,1.000,1.000,1.000,1.000
12,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
13,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
14,4.807,0,24.001,18.408,24.001,18.408,0.455,1.705,0.586,0.206
15,1.202,0,19.029,21.042,19.029,21.042,0.943,1.936,0.517,0.933
16,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
17,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
18,3.948,0,21.500,19.986,21.500,19.986,0.477,1.338,0.747,0.657
19,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
20,2224.732,255,24.859,22.373,24.859,22.373,0.134,1.111,0.900,1.000
21,7.896,0,22.508,21.419,22.508,21.419,0.593,2.607,0.384,0.773
22,10.300,0,22.691,21.641,22.691,21.641,0.651,1.964,0.509,0.800
23,10.471,0,22.608,23.355,22.608,23.355,0.486,2.132,0.469,0.656
24,25.921,0,24.762,25.914,24.762,25.914,0.606,1.490,0.671,0.770
25,32.272,0,23.607,24.114,23.607,24.114,0.476,2.325,0.430,0.727
26,44.804,0,27.740,24.406,27.740,24.406,0.575,1.833,0.545,0.784
27,43.774,0,29.574,25.180,29.574,25.180,0.350,1.797,0.557,0.512
28,35.191,0,27.823,26.784,27.823,26.784,0.386,2.163,0.462,0.645
29,17.681,0,28.675,24.266,28.675,24.266,0.276,1.262,0.792,0.437
30,23.861,0,28.068,23.236,28.068,23.236,0.502,2.008,0.498,0.692
31,8.411,0,25.785,23.451,25.785,23.451,0.734,1.870,0.535,0.860
