 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,26.951,0,28.500,17.714,28.500,17.714,0.505,1.708,0.586,0.748
2,53.043,0,24.997,18.117,24.997,18.117,0.453,2.309,0.433,0.627
3,49.782,0,23.261,17.496,23.261,17.496,0.222,2.830,0.353,0.607
4,55.447,0,22.855,19.161,22.855,19.161,0.207,1.703,0.587,0.622
5,52.700,0,22.576,17.655,22.576,17.655,0.188,1.400,0.715,0.686
6,58.365,0,22.028,15.893,22.028,15.893,0.266,2.206,0.453,0.692
7,50.640,0,23.465,16.936,23.465,16.936,0.211,1.486,0.673,0.560
8,45.319,0,23.370,17.028,23.370,17.028,0.196,2.070,0.483,0.545
9,55.618,0,22.574,18.192,22.574,18.192,0.246,2.045,0.489,0.622
10,52.357,0,21.488,20.320,21.488,20.320,0.238,1.158,0.863,0.502
11,54.932,0,18.916,20.312,18.916,20.312,0.223,2.087,0.479,0.679
12,60.596,0,19.174,20.469,19.174,20.469,0.255,1.621,0.617,0.669
13,48.752,0,20.860,18.872,20.860,18.872,0.186,1.655,0.604,0.537
14,59.395,0,19.534,18.612,19.534,18.612,0.262,1.326,0.754,0.650
15,55.790,0,18.618,19.364,18.618,19.364,0.402,1.981,0.505,0.719
16,59.567,0,18.524,18.367,18.524,18.367,0.425,1.652,0.605,0.808
17,52.872,0,17.710,17.477,17.710,17.477,0.408,2.750,0.364,0.799
18,48.923,0,17.880,18.330,17.880,18.330,0.451,1.344,0.744,0.851
19,49.095,0,17.603,20.048,17.603,20.048,0.452,1.695,0.590,0.790
20,49.095,0,18.500,20.396,18.500,20.396,0.400,1.222,0.818,0.799
21,51.327,0,16.371,20.419,16.371,20.419,0.487,2.289,0.437,0.860
22,47.722,0,16.531,20.542,16.531,20.542,0.680,2.038,0.491,0.884
23,42.744,0,17.301,20.437,17.301,20.437,0.740,1.577,0.634,0.872
24,44.117,0,15.503,21.797,15.503,21.797,0.553,2.609,0.383,0.808
25,43.774,0,15.712,22.366,15.712,22.366,0.646,2.261,0.442,0.835
26,46.349,0,15.351,23.032,15.351,23.032,0.626,1.739,0.575,0.831
27,40.855,0,14.517,20.831,14.517,20.831,0.702,1.404,0.712,0.816
28,43.602,0,15.349,21.959,15.349,21.959,0.810,1.320,0.758,0.907
29,42.400,0,15.576,20.727,15.576,20.727,0.773,1.440,0.694,0.887
30,41.714,0,14.760,21.476,14.760,21.476,0.741,1.125,0.889,0.844
31,34.504,0,14.552,21.886,14.552,21.886,0.624,1.191,0.839,0.817
