 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,2943.135,255,27.967,26.309,27.967,26.309,0.135,1.063,0.941,1.000
2,2943.135,255,27.967,26.309,27.967,26.309,0.135,1.063,0.941,1.000
3,2943.135,255,27.967,26.309,27.967,26.309,0.135,1.063,0.941,1.000
4,2943.135,255,27.967,26.309,27.967,26.309,0.135,1.063,0.941,1.000
5,2943.135,255,27.967,26.309,27.967,26.309,0.135,1.063,0.941,1.000
6,2943.135,255,27.967,26.309,27.967,26.309,0.135,1.063,0.941,1.000
7,2943.135,255,27.967,26.309,27.967,26.309,0.135,1.063,0.941,1.000
8,2943.135,255,27.967,26.309,27.967,26.309,0.135,1.063,0.941,1.000
9,2943.135,255,27.967,26.309,27.967,26.309,0.135,1.063,0.941,1.000
10,2943.135,255,27.967,26.309,27.967,26.309,0.135,1.063,0.941,1.000
11,31.414,0,22.110,30.498,22.110,30.498,0.579,1.483,0.675,0.774
12,82.397,0,23.252,28.049,23.252,28.049,0.588,1.406,0.711,0.800
13,90.466,0,26.668,28.853,26.668,28.853,0.214,1.258,0.795,0.656
14,81.882,0,26.782,26.097,26.782,26.097,0.273,1.191,0.839,0.687
15,75.703,0,26.934,28.337,26.934,28.337,0.339,1.131,0.884,0.763
16,75.531,0,26.897,27.025,26.897,27.025,0.290,1.171,0.854,0.702
17,73.986,0,26.874,27.217,26.874,27.217,0.254,1.087,0.920,0.660
18,86.517,0,27.717,27.574,27.717,27.574,0.302,1.478,0.677,0.685
19,72.956,0,28.158,27.773,28.158,27.773,0.221,1.258,0.795,0.614
20,75.874,0,27.355,26.557,27.355,26.557,0.273,1.129,0.886,0.653
21,64.201,0,26.943,26.454,26.943,26.454,0.256,1.230,0.813,0.702
22,65.575,0,26.386,26.588,26.386,26.588,0.617,1.227,0.815,0.804
23,58.022,0,26.713,26.646,26.713,26.646,0.668,1.217,0.822,0.825
24,56.477,0,26.955,27.215,26.955,27.215,0.666,1.250,0.800,0.843
25,53.043,0,26.514,27.374,26.514,27.374,0.590,1.195,0.837,0.772
26,51.842,0,26.136,26.968,26.136,26.968,0.538,1.193,0.838,0.721
27,42.057,0,25.978,26.864,25.978,26.864,0.867,1.199,0.834,0.911
28,40.684,0,26.364,26.711,26.364,26.711,0.680,1.772,0.564,0.878
29,43.259,0,25.759,27.212,25.759,27.212,0.698,1.929,0.518,0.880
30,43.430,0,26.134,27.248,26.134,27.248,0.674,1.736,0.576,0.821
31,46.005,0,26.091,26.713,26.091,26.713,0.494,1.177,0.850,0.754
