 ,Area,Mean,X,Y,XM,YM,Circ.,AR,Round,Solidity
1,1996.079,255,23.616,21.130,23.616,21.130,0.134,1.118,0.895,1.000
2,1996.079,255,23.616,21.130,23.616,21.130,0.134,1.118,0.895,1.000
3,1996.079,255,23.616,21.130,23.616,21.130,0.134,1.118,0.895,1.000
4,1996.079,255,23.616,21.130,23.616,21.130,0.134,1.118,0.895,1.000
5,1996.079,255,23.616,21.130,23.616,21.130,0.134,1.118,0.895,1.000
6,89.607,0,32.353,20.922,32.353,20.922,0.289,1.369,0.730,0.722
7,137.844,0,33.809,20.190,33.809,20.190,0.226,1.858,0.538,0.698
8,137.844,0,31.211,19.755,31.211,19.755,0.216,1.368,0.731,0.716
9,135.098,0,32.513,18.430,32.513,18.430,0.289,1.541,0.649,0.769
10,168.057,0,31.239,16.516,31.239,16.516,0.232,1.213,0.825,0.729
11,135.441,0,31.557,18.679,31.557,18.679,0.257,1.691,0.591,0.711
12,145.054,0,30.496,20.393,30.496,20.393,0.239,2.945,0.340,0.671
13,138.016,0,29.616,20.260,29.616,20.260,0.258,1.827,0.547,0.653
14,112.610,0,28.323,20.047,28.323,20.047,0.416,1.826,0.548,0.690
15,106.430,0,25.493,18.066,25.493,18.066,0.399,1.855,0.539,0.699
16,94.757,0,26.243,16.220,26.243,16.220,0.423,1.177,0.850,0.723
17,93.727,0,26.398,16.548,26.398,16.548,0.347,2.238,0.447,0.710
18,90.637,0,24.595,18.055,24.595,18.055,0.308,2.454,0.407,0.633
19,88.577,0,22.250,19.019,22.250,19.019,0.346,1.545,0.647,0.585
20,95.959,0,20.904,18.838,20.904,18.838,0.339,1.295,0.772,0.641
21,81.882,0,19.190,19.797,19.190,19.797,0.482,1.853,0.540,0.695
22,89.951,0,18.860,21.226,18.860,21.226,0.387,1.663,0.601,0.570
23,87.032,0,17.599,23.058,17.599,23.058,0.410,2.106,0.475,0.682
24,77.934,0,17.706,23.115,17.706,23.115,0.483,1.718,0.582,0.747
25,86.517,0,18.255,25.154,18.255,25.154,0.441,2.163,0.462,0.711
26,82.226,0,20.016,22.052,20.016,22.052,0.444,1.815,0.551,0.699
27,88.062,0,21.503,19.950,21.503,19.950,0.447,1.419,0.705,0.736
28,71.068,0,20.852,20.187,20.852,20.187,0.650,1.096,0.913,0.830
29,61.626,0,20.249,20.790,20.249,20.790,0.651,1.363,0.734,0.814
30,70.896,0,18.731,20.272,18.731,20.272,0.439,2.663,0.376,0.706
31,80.853,0,18.944,20.363,18.944,20.363,0.488,2.441,0.410,0.727
